---
---
9.769324e-04	1
9.768538e-04	2
9.761219e-04	3
9.797936e-04	4
9.776696e-04	5
9.814530e-04	6
9.756859e-04	7
9.789051e-04	8
9.758842e-04	9
1.008085e-03	10
1.233451e-03	20
9.757769e-04	30
1.316104e-03	40
1.042782e-03	50
9.836908e-04	60
9.803420e-04	70
9.997541e-04	80
2.254765e-03	90
2.674542e-03	100
---
9.759040e-04	1
9.761188e-04	2
9.774360e-04	3
9.788922e-04	4
9.760493e-04	5
9.764237e-04	6
1.010663e-03	7
9.765746e-04	8
9.959263e-04	9
9.772485e-04	10
9.939798e-04	20
1.221049e-03	30
1.002054e-03	40
1.331654e-03	50
2.420055e-03	60
2.496324e-03	70
1.104506e-03	80
1.222534e-03	90
9.788497e-04	100
