9.271774e-01	1
9.187837e-01	2
8.699370e-01	3
9.159588e-01	4
9.376302e-01	5
9.442211e-01	6
9.345765e-01	7
9.157283e-01	8
9.123127e-01	9
8.487856e-01	10
9.349714e-01	20
9.333399e-01	30
9.390940e-01	40
9.222557e-01	50
9.620556e-01	60
9.097594e-01	70
9.596178e-01	80
9.781211e-01	90
9.657957e-01	100
---
8.932480e-01	1
9.434951e-01	2
9.096416e-01	3
8.881142e-01	4
7.987020e-01	5
8.910106e-01	6
9.369792e-01	7
9.293558e-01	8
9.445128e-01	9
9.366156e-01	10
9.448556e-01	20
9.116797e-01	30
9.491079e-01	40
9.152402e-01	50
9.144825e-01	60
9.656711e-01	70
9.702658e-01	80
9.697093e-01	90
9.699733e-01	100
