7.580596e-01	1
5.456936e-01	2
3.071249e-01	3
4.893015e-01	4
1.249185e-01	5
2.424414e-01	6
1.047841e-01	7
2.753410e-02	8
6.383564e-02	9
3.721507e-02	10
4.228648e-02	20
1.263463e-01	30
6.531116e-02	40
3.780016e-02	50
8.515684e-02	60
6.947418e-02	70
1.078352e-01	80
7.321582e-02	90
5.026544e-02	100
---
7.540448e-01	1
5.879249e-01	2
3.076034e-01	3
4.255313e-01	4
3.630737e-02	5
7.769237e-02	6
5.104044e-02	7
1.561453e-02	8
2.908671e-02	9
1.755404e-02	10
3.362168e-02	20
1.380817e-01	30
1.041841e-01	40
5.837427e-02	50
5.131957e-02	60
5.150440e-02	70
5.588275e-02	80
1.562609e-01	90
8.503287e-02	100
