---
2.931095e-01	1
3.232826e-01	2
9.544068e-01	3
4.464496e-01	4
9.684765e-01	5
9.846061e-01	6
9.793979e-01	7
9.636803e-01	8
9.717448e-01	9
9.809914e-01	10
9.727704e-01	20
4.990403e-01	30
9.680356e-01	40
9.804030e-01	50
9.884959e-01	60
9.941915e-01	70
4.995752e-01	80
4.997862e-01	90
4.997178e-01	100
---
2.942734e-01	1
2.943520e-01	2
2.943117e-01	3
2.943781e-01	4
2.943528e-01	5
2.943577e-01	6
2.943431e-01	7
2.943438e-01	8
2.943778e-01	9
2.944014e-01	10
2.943978e-01	20
2.943617e-01	30
2.944138e-01	40
2.944036e-01	50
2.943982e-01	60
2.944043e-01	70
2.944199e-01	80
2.944087e-01	90
2.944231e-01	100
---
2.956333e-01	1
4.672509e-01	2
9.486777e-01	3
9.259993e-01	4
9.700166e-01	5
9.707935e-01	6
9.759341e-01	7
9.815894e-01	8
9.817957e-01	9
4.983188e-01	10
9.790890e-01	20
9.833403e-01	30
9.793253e-01	40
9.902245e-01	50
9.828346e-01	60
9.838594e-01	70
9.833716e-01	80
9.913185e-01	90
9.830928e-01	100
