---
9.763224e-04	1
4.345321e-02	2
9.917104e-01	3
1.510869e-01	4
9.960329e-01	5
9.990533e-01	6
9.983046e-01	7
9.947356e-01	8
9.968122e-01	9
9.985566e-01	10
9.970393e-01	20
2.490218e-01	30
9.959213e-01	40
9.984659e-01	50
9.994712e-01	60
9.998652e-01	70
2.499237e-01	80
2.503059e-01	90
2.501726e-01	100
---
9.915708e-04	1
9.926988e-04	2
9.920138e-04	3
9.933748e-04	4
9.927388e-04	5
9.929063e-04	6
9.925617e-04	7
9.924121e-04	8
9.933075e-04	9
9.941449e-04	10
9.937529e-04	20
9.933915e-04	30
9.942910e-04	40
9.939226e-04	50
9.936890e-04	60
9.939701e-04	70
9.943171e-04	80
9.941103e-04	90
9.945938e-04	100
---
1.042890e-03	1
1.877371e-01	2
9.895021e-01	3
9.782368e-01	4
9.964107e-01	5
9.965941e-01	6
9.976869e-01	7
9.986460e-01	8
9.986762e-01	9
2.474149e-01	10
9.982534e-01	20
9.988912e-01	30
9.982926e-01	40
9.996182e-01	50
9.988229e-01	60
9.989592e-01	70
9.988954e-01	80
9.996988e-01	90
9.988580e-01	100
