---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
---
5.978164e-01	1
6.961026e-01	1
8.804552e-01	1
6.560855e-01	1
9.853343e-01	1
8.668976e-01	1
9.815314e-01	1
9.002750e-01	2
7.282864e-01	2
9.330267e-01	2
8.861401e-01	2
9.635867e-01	2
9.338247e-01	2
9.589907e-01	2
---
9.539498e-01	3
8.166962e-01	3
8.983128e-01	3
9.894210e-01	3
9.835197e-01	3
9.908161e-01	3
9.711821e-01	3
9.376705e-01	1
9.814386e-01	4
8.799056e-01	4
9.871896e-01	4
8.800834e-01	4
8.884961e-01	4
9.869762e-01	4
8.345704e-01	2
9.794875e-01	4
9.544441e-01	5
9.175038e-01	5
9.209309e-01	5
9.756519e-01	5
9.665966e-01	5
9.867573e-01	5
9.505063e-01	3
9.891757e-01	5
9.478695e-01	6
9.250508e-01	6
9.837868e-01	6
9.876401e-01	6
9.784223e-01	6
9.755549e-01	6
9.915405e-01	4
9.155946e-01	7
8.951302e-01	7
9.738014e-01	7
9.459470e-01	7
9.311124e-01	6
9.753793e-01	7
9.929320e-01	7
9.910637e-01	5
9.851371e-01	8
9.464954e-01	8
9.806586e-01	8
9.928289e-01	8
9.763215e-01	8
9.903437e-01	8
9.741432e-01	7
9.877060e-01	9
9.567159e-01	6
9.837500e-01	9
9.378134e-01	9
9.875337e-01	9
9.867625e-01	9
9.750399e-01	9
9.909694e-01	8
9.852575e-01	10
9.894107e-01	7
9.059706e-01	10
9.366756e-01	10
9.783899e-01	10
9.861644e-01	10
9.903944e-01	10
9.894064e-01	9
9.812402e-01	20
9.652584e-01	8
9.850437e-01	20
9.833981e-01	20
9.887673e-01	20
9.938192e-01	20
9.873796e-01	20
9.913211e-01	30
9.901003e-01	10
9.893445e-01	9
9.864207e-01	30
9.888011e-01	30
9.923070e-01	30
9.866555e-01	30
9.892545e-01	30
9.878465e-01	40
9.934224e-01	10
9.904049e-01	20
9.858814e-01	40
9.764958e-01	40
9.851276e-01	40
9.874220e-01	40
9.932899e-01	40
9.923971e-01	50
9.833070e-01	20
9.806145e-01	30
9.911637e-01	50
9.926263e-01	50
9.877078e-01	50
9.920727e-01	50
9.938428e-01	50
9.839871e-01	60
9.788285e-01	30
9.867144e-01	60
9.932550e-01	40
9.909699e-01	60
9.917452e-01	60
9.891944e-01	60
9.789917e-01	70
