length,time_interval,evol_num,sample_num,train_set_type,entangle_dim,loss,gate_fidelity,spectrum_diff,H_diff,train_loss,test_loss,train_fidelity,test_fidelity
3,0.02,1,1,Z2,1,multi_mags,0.9938207302712068,16.318371883918903,0.8198774938511209,0.0016914331005192,0.0437872999288313,0.999914942720932,0.9972962092798516
3,0.02,1,1,Z2,1,multi_mags,0.9737407228618832,79.29914300672405,1.5945112726468649,0.0014521099028367,0.0934052269661069,0.9999614091431518,0.9879963568608668
3,0.02,1,1,Z2,1,multi_mags,0.970109514943421,90.02787585553904,1.3881083583384706,0.0020680042382216,0.0811444205882297,0.9999827894669816,0.9878886969136452
3,0.02,2,1,Z2,1,multi_mags,0.9634958666698968,111.538499914791,1.183052445457744,0.0009132991729962,0.1062270998460319,0.9999948472707249,0.9853328960815128
3,0.02,2,1,Z2,1,multi_mags,0.9884612155013252,32.826195095763254,0.6513606504511124,0.0018462057475542,0.0656267500004551,0.9999816337812344,0.9941074625728316
3,0.02,2,1,Z2,1,multi_mags,0.994048947387458,16.086656475587432,0.575884473012709,0.0011639911287676,0.045156049588686,0.99999190264948,0.997285497114417
3,0.02,3,1,Z2,1,multi_mags,0.993490099653667,17.770553079985927,0.6056740095342648,0.0013995007045971,0.0446084851387699,0.9999957659616202,0.9972000015414682
3,0.02,3,1,Z2,1,multi_mags,0.92901413523413,225.6827954637019,1.6067305011789197,0.0008921148976661,0.1543947452332052,0.9999783838053448,0.9677444273543888
3,0.02,3,1,Z2,1,multi_mags,0.9798575996896488,59.165477566539344,0.8402730776991929,0.0013291261886473,0.0811908998659906,0.9999881277008402,0.9906495140048096
3,0.02,4,1,Z2,1,multi_mags,0.99057673796516,25.985511558390723,0.7286051961923254,0.0013586551898032,0.0550118961206795,0.999993168130867,0.9955439654497852
3,0.02,4,1,Z2,1,multi_mags,0.9748515380908174,76.23756417259293,0.9057333499437988,0.001317914440842,0.0963754029284297,0.9999951837244884,0.9880356502032296
3,0.02,4,1,Z2,1,multi_mags,0.9125351476910656,281.98450764749504,1.7201736159362913,0.0010004493743216,0.1724533898741865,0.9999917542376552,0.9611238378451878
3,0.02,5,1,Z2,1,multi_mags,0.9103136016898562,289.79011050728883,1.7666984949746198,0.0022175966156153,0.1613790179300403,0.9999932359423144,0.964457840790258
3,0.02,5,1,Z2,1,multi_mags,0.98799659568912,34.4552956688427,0.8572372551827525,0.0011268046671758,0.0600133330507913,0.9999728750238503,0.9950284367170572
3,0.02,5,1,Z2,1,multi_mags,0.978627995393043,63.966957736726464,0.964289197909354,0.0010693620489777,0.0920598333427674,0.9999895993441954,0.9897915545548496
3,0.02,6,1,Z2,1,multi_mags,0.984677005617615,43.80572602239916,0.9031528606349382,0.0010491664674367,0.0656753265282684,0.9999960841912254,0.9936166055730038
3,0.02,6,1,Z2,1,multi_mags,0.9482165325054058,161.31082980690078,1.471094912344985,0.0009200960240083,0.1339652334911357,0.9999935217942058,0.9759405392943296
3,0.02,6,1,Z2,1,multi_mags,0.97769167887439,66.74996441703429,1.045236471165046,0.0011082655553857,0.0954675096938198,0.9999915455628112,0.9889564105726026
3,0.02,7,1,Z2,1,multi_mags,0.9854478525927334,41.43983954890233,0.8982137736552176,0.0010670959231467,0.0676106213209398,0.9999887054452306,0.993442636974965
3,0.02,7,1,Z2,1,multi_mags,0.9743729388515548,77.32867578953794,1.141640129757295,0.000943003256719,0.1021698159283504,0.999992427514677,0.9874626699477994
3,0.02,7,1,Z2,1,multi_mags,0.9495724754077494,156.9149983739521,1.502426972436342,0.0010955928483344,0.1248455998798899,0.9999908135610036,0.9789706793091268
3,0.02,8,1,Z2,1,multi_mags,0.982638849475588,50.27975067820792,0.9910646642890404,0.0011260431500742,0.0750007127281814,0.999991343899016,0.9923510277503056
3,0.02,8,1,Z2,1,multi_mags,0.9443656985117131,174.01780985165357,1.6012823205451012,0.0011334121549387,0.135301813215881,0.9999915852346865,0.9757723357527884
3,0.02,8,1,Z2,1,multi_mags,0.9734803651408964,79.99189228579012,1.141918695036423,0.0014965826867666,0.1102080416027946,0.9999958316958982,0.9857987105875152
3,0.02,9,1,Z2,1,multi_mags,0.9617673151614212,117.52205469190544,1.3827005966404933,0.0010888992507149,0.1249395192415656,0.9999871719368806,0.981424739193542
3,0.02,9,1,Z2,1,multi_mags,0.9404057529802784,187.0529955073156,1.6937772383930256,0.0011952145908418,0.1267270744691543,0.999985853407754,0.9776366148513236
3,0.02,9,1,Z2,1,multi_mags,0.9796092613038342,59.724713307253246,1.0539086432617204,0.0009356467412247,0.078404246256764,0.9999976599138706,0.991356196406976
3,0.02,10,1,Z2,1,multi_mags,0.936533549073044,199.8862886858704,1.7716878991209255,0.001347635648816,0.1336831362066793,0.9999936731033712,0.9747826023392752
3,0.02,10,1,Z2,1,multi_mags,0.9679724301887512,97.4900413582702,1.2767578903944976,0.000977709489916,0.1109830233189324,0.9999982847400236,0.98498072519716
3,0.02,10,1,Z2,1,multi_mags,0.9810192867744266,55.49941470525034,1.032218654970678,0.0010563893164704,0.0803200203853882,0.9999968093653302,0.991461952008902
3,0.04,1,1,Z2,1,multi_mags,0.9699982814144436,20.88593184697366,0.8107981247035779,0.0017094272105779,0.0912155726075897,0.99996216688037,0.9874784226008504
3,0.04,1,1,Z2,1,multi_mags,0.9096319633077148,69.49504375453012,1.109807440946244,0.0023602871720086,0.1706357346644156,0.9999901314983866,0.9514327571116686
3,0.04,1,1,Z2,1,multi_mags,0.9763698516169512,15.973074317610967,0.7538797547405186,0.0017291062428127,0.0748578689227382,0.9999771297201924,0.99077286333166
3,0.04,2,1,Z2,1,multi_mags,0.9843190322150194,9.858805162570787,0.453474613649645,0.0017277377234876,0.0715239690036632,0.9999673857782798,0.992416220698702
3,0.04,2,1,Z2,1,multi_mags,0.990892119028718,5.7570040780174505,0.3946930719975693,0.0018481318446869,0.05345042404422,0.9999694481024508,0.9962536572231412
3,0.04,2,1,Z2,1,multi_mags,0.9700212097463,21.4236884448038,0.5457220756033032,0.0022043626335425,0.098940020684988,0.999991734383317,0.9867529272688372
3,0.04,3,1,Z2,1,multi_mags,0.9763646509131264,15.61604124673995,0.5762342792016335,0.0021736346831359,0.085520429580316,0.9999359106588616,0.989003499284074
3,0.04,3,1,Z2,1,multi_mags,0.9657781529266536,24.542290917819752,0.6593722241674866,0.0018031314454061,0.0974827643810962,0.9999779898977614,0.987074867498103
3,0.04,3,1,Z2,1,multi_mags,0.9914938114521868,5.317222598703389,0.3998186135830991,0.0013011212867003,0.0467943814167316,0.9999652734103556,0.9971019695607598
3,0.04,4,1,Z2,1,multi_mags,0.9692514493238084,20.936978162403467,0.6222018041576844,0.0014916691335977,0.099930022391178,0.999986007605598,0.9858986505141806
3,0.04,4,1,Z2,1,multi_mags,0.9595592200814818,29.33855368160213,0.7471649047794102,0.0015706299782559,0.1054768227651131,0.9999567836599412,0.9851165850015082
3,0.04,4,1,Z2,1,multi_mags,0.9915066573128778,5.41099613970355,0.350951611194382,0.0013831691016458,0.0477457762683874,0.9999856372846236,0.9971777839694298
3,0.04,5,1,Z2,1,multi_mags,0.961464062387271,27.89608650170716,0.7557050868172235,0.0016066961328435,0.1028729755085662,0.9999802215433754,0.985987112451614
3,0.04,5,1,Z2,1,multi_mags,0.9581750321363196,29.343222506459806,0.7164978974874391,0.0012241096502711,0.116574850120529,0.999996372991304,0.9805584490245316
3,0.04,5,1,Z2,1,multi_mags,0.9872212763208968,8.298112772000211,0.4469668895847425,0.0017903641549321,0.0536169797734005,0.9999851777240985,0.996222701975504
3,0.04,6,1,Z2,1,multi_mags,0.9506602966933212,35.44808853654191,0.8170873187164415,0.0012190511237314,0.1342496910991817,0.9999924503126832,0.9752028841136168
3,0.04,6,1,Z2,1,multi_mags,0.9831964757384856,11.191921265159843,0.4818569388477064,0.0016328734912908,0.0647313268652265,0.9999877883410156,0.9946867671807792
3,0.04,6,1,Z2,1,multi_mags,0.9566715712242296,31.57482380961844,0.8451583344952877,0.0011474503047598,0.1013771463725619,0.999959824555749,0.9861269711056462
3,0.04,7,1,Z2,1,multi_mags,0.9806410826013776,13.03638568719446,0.532988338404127,0.0015877140886082,0.0701511650457335,0.9999623715155508,0.993744516352786
3,0.04,7,1,Z2,1,multi_mags,0.94668459216187,38.66942448399018,0.8579253319139595,0.0016883172927445,0.1380657492838836,0.999986606595605,0.974245254588018
3,0.04,7,1,Z2,1,multi_mags,0.9424800772382512,42.98489828139389,0.9358635568471708,0.0017193832242249,0.1201510129896643,0.9999794407181948,0.981190558625046
