model_name,length,evol_num,sample_num,time_interval,loss_type,data_type,J,delta,lambda,train_loss,test_loss,train_fide,test_fide,gate_fidelity,similarity,spectrum_diff,H_diff
xorX,10,1,6,0.2,fidelity,product,1.0,0.0,1.0,6.1726453720600816e-06,2.914875667048289e-05,0.999993827354628,0.9999708512433296,0.999933901199524,0.8986074347053667,0.0001215208423498,0.001176749966637
xorX,10,1,6,0.2,fidelity,product,1.0,0.0,1.0,3.7037009830154233e-06,3.026428462649111e-05,0.999996296299017,0.9999697357153736,0.9998939838313088,0.9097687454379572,0.0002222678852449,0.0011061833114735
xorX,10,1,6,0.2,multi_mags,product,1.0,0.0,1.0,0.0099567624422732,0.1207492085046868,0.9595427019922828,0.9387293176450462,0.7984272421641304,0.7689005014830484,0.0114696618125651,0.0127671296751077
xorX,10,1,6,0.2,multi_mags,product,1.0,0.0,1.0,0.0161226836522468,0.1794621118422569,0.9207996299488262,0.8659515400615988,0.6099646380108559,0.6651840638584254,0.2555442277538893,0.0316918720276868
xorX,10,1,7,0.2,fidelity,product,1.0,0.0,1.0,2.187306415568635e-05,3.653270512937734e-05,0.9999781269358444,0.9999634672948706,0.999941403033388,0.8878229702142635,6.047518213196558e-05,0.0012747355517144
xorX,10,1,7,0.2,fidelity,product,1.0,0.0,1.0,3.8118986355195617e-06,2.645889100094667e-05,0.9999961881013644,0.999973541108999,0.999956519981935,0.8814506892187914,5.299342678496902e-05,0.001308985503675
xorX,10,1,7,0.2,multi_mags,product,1.0,0.0,1.0,0.0084295944902286,0.1164992004828712,0.958612605182128,0.942811695772962,0.8088501082429173,0.7754216646937424,0.0080667163382229,0.0129151843120723
xorX,10,1,7,0.2,multi_mags,product,1.0,0.0,1.0,0.0069943019991014,0.1292132587154394,0.9575902212922645,0.938841693411482,0.763997070009645,0.7469625441852554,0.0148927486872669,0.0143851911334661
xorX,10,1,8,0.2,fidelity,product,1.0,0.0,1.0,7.647170364610822e-06,3.1004844844639834e-05,0.9999923528296354,0.9999689951551554,0.9999361953302636,0.8909764974371276,0.0001132409913706,0.0012347615142011
xorX,10,1,8,0.2,fidelity,product,1.0,0.0,1.0,4.202350740722949e-06,2.3915557661124964e-05,0.9999957976492592,0.9999760844423388,0.9999581148621868,0.8798583688845434,6.887564612449965e-05,0.0013055146497424
xorX,10,1,8,0.2,multi_mags,product,1.0,0.0,1.0,0.0091221372247167,0.0794888669086436,0.9799417957220852,0.9697775438493056,0.8864535417308631,0.8263602489265863,0.0070790041680956,0.0097388683504064
xorX,10,1,8,0.2,multi_mags,product,1.0,0.0,1.0,0.0074879830999805,0.0695769123250392,0.983589095328421,0.9738886479921008,0.9039515602381666,0.8372679603172226,0.0139710125999766,0.0082538289529613
xorX,10,1,9,0.2,fidelity,product,1.0,0.0,1.0,8.372667539502388e-06,2.990776068423351e-05,0.9999916273324604,0.9999700922393158,0.9999586358203004,0.8924906652053504,4.132085184612419e-05,0.0011936788384608
xorX,10,1,9,0.2,fidelity,product,1.0,0.0,1.0,4.660244554366422e-06,2.486049803052115e-05,0.9999953397554456,0.9999751395019696,0.9999658417023009,0.8907441646457537,3.867428388279141e-05,0.0011923875390078
xorX,10,1,9,0.2,multi_mags,product,1.0,0.0,1.0,0.0074236024026864,0.0401357694183824,0.9926360251948108,0.9915840022173604,0.969097294059386,0.8918299273125531,0.0051296629740315,0.0051808907859884
xorX,10,1,9,0.2,multi_mags,product,1.0,0.0,1.0,0.0073938712064126,0.0333951447916661,0.9959277664114567,0.9941411794950832,0.9782029927269744,0.8710472668805254,0.0035859109404979,0.0048883241011292
xorX,10,1,10,0.2,fidelity,product,1.0,0.0,1.0,0.0004206741995687,0.0005360153346798,0.9995793258004312,0.9994639846653202,0.99943009787009,0.8743897405372513,0.0005549536265991,0.0016120505499252
xorX,10,1,10,0.2,fidelity,product,1.0,0.0,1.0,8.401898724419432e-06,2.8184026104938198e-05,0.9999915981012756,0.9999718159738951,0.9999718110781894,0.8794960067525648,2.9638572927119937e-05,0.0012953508852578369
xorX,10,1,10,0.2,multi_mags,product,1.0,0.0,1.0,0.0094660490428277,0.0249370020158133,0.9983126204734636,0.9971056700610296,0.9901383892183224,0.9040418782965072,0.0024634371270722,0.0034010117793263
xorX,10,1,10,0.2,multi_mags,product,1.0,0.0,1.0,0.0068597348889173,0.0204891508759677,0.998057415290849,0.9975523587039344,0.9918544249484408,0.8720457067358136,0.0017637576543906,0.0035675945410532
