model_name,length,evol_num,sample_num,time_interval,loss_type,data_type,J,delta,lambda,train_loss,test_loss,train_fide,test_fide,gate_fidelity,similarity,spectrum_diff,H_diff
xorX,10,1,1,0.2,fidelity,product,1.0,0.001,1.0,2.3458652020136302e-05,0.6433515588940227,0.99997654134798,0.3566484411059772,0.0825058244778321,0.4017208906546768,6.486081318470274,0.0545316624492657
xorX,10,1,1,0.2,fidelity,product,1.0,0.001,1.0,2.775860176862377e-05,0.2552162082477568,0.9999722413982314,0.7447837917522432,0.2499584735938476,0.4900964286734848,1.4375340698861532,0.0408008509160979
xorX,10,1,1,0.2,fidelity,xorX,1.0,0.001,1.0,1.1398118959782266e-07,0.3257003755950151,0.9999998860188104,0.6742996244049849,0.3513309999993655,0.548400087148506,21.944425872270727,0.0106530879768781
xorX,10,1,1,0.2,fidelity,xorX,1.0,0.001,1.0,8.977269397414389e-06,0.3299045155965586,0.9999910227306026,0.6700954844034414,0.3549145285165848,0.5498936918004784,20.956911838721755,0.0107748050836974
xorX,10,1,1,0.2,multi_mags,product,1.0,0.001,1.0,0.021789078647871,0.7131617459007727,0.7598391023391718,0.2084424280025256,0.0214188610072026,0.3440804638570358,12.33643360724868,0.1225501561867111
xorX,10,1,1,0.2,multi_mags,product,1.0,0.001,1.0,0.02470540553898,0.5143646579056281,0.6345493541782488,0.4228866665729132,0.0666983952018706,0.3901743253778189,1.0709128946944946,0.0515905033638996
xorX,10,1,1,0.2,multi_mags,xorX,1.0,0.001,1.0,0.0046219942128621,0.7779922532576042,0.6336911967499432,0.091783977561928,0.0045213628579856,0.3142794724780365,13.477797568761634,0.0184010675918579
xorX,10,1,1,0.2,multi_mags,xorX,1.0,0.001,1.0,0.0062483193142255,0.8132651848539156,0.5249239680127368,0.1729778056348923,0.0136586197170318,0.3325829677694334,11.074612154820812,0.0165680083082833
xorX,10,1,2,0.2,fidelity,product,1.0,0.001,1.0,0.0001735514961841,0.1559478164469619,0.999826448503816,0.844052183553038,0.4417795691305641,0.5782500952645939,1.7140311663015937,0.0352019700571428
xorX,10,1,2,0.2,fidelity,product,1.0,0.001,1.0,6.035454698560816e-05,0.2056849810876283,0.9999396454530144,0.7943150189123717,0.3208398444837747,0.5278039521465172,3.4135292689057533,0.0505269581555078
xorX,10,1,2,0.2,fidelity,xorX,1.0,0.001,1.0,0.0049380965388261,0.3273467800738816,0.9950619034611738,0.6726532199261184,0.3506805990702588,0.5477533629498104,19.57769706019164,0.0109825177192679
xorX,10,1,2,0.2,fidelity,xorX,1.0,0.001,1.0,0.0049380965388261,0.3220593283174361,0.9950619034611738,0.6779406716825639,0.3506805990702588,0.5477533629498104,19.57769706019164,0.0109825177192679
xorX,10,1,2,0.2,multi_mags,product,1.0,0.001,1.0,0.0198710641342259,0.4726349952848062,0.6387446981749605,0.4798506111646958,0.0983585822713008,0.4131136235685713,2.97247528692688,0.100738351204535
xorX,10,1,2,0.2,multi_mags,product,1.0,0.001,1.0,0.0116532751395419,0.5639304988292421,0.6925983665808046,0.3533201167607288,0.0540588650001631,0.3554457388369429,5.746679895797968,0.1273465373062986
xorX,10,1,2,0.2,multi_mags,xorX,1.0,0.001,1.0,0.0019771170788242,0.8099684272860768,0.0873052218015685,0.0833378119461207,0.0012067550026628,0.2980443053508711,16.423168284939848,0.0178121593581968
xorX,10,1,2,0.2,multi_mags,xorX,1.0,0.001,1.0,0.0019771170788242,0.7905092460687204,0.0873052218015685,0.0801914346896031,0.0012067550026628,0.2980443053508711,16.423168284939848,0.0178121593581968
xorX,10,1,3,0.2,fidelity,product,1.0,0.001,1.0,1.1559539826122569e-05,0.0319798149890839,0.999988440460174,0.968020185010916,0.813201446117562,0.7480321408608487,0.0166583354580313,0.0089537909248892
xorX,10,1,3,0.2,fidelity,product,1.0,0.001,1.0,1.3048795355241616e-05,0.0174984740957055,0.9999869512046448,0.9825015259042944,0.8725234946376291,0.7765739122101136,0.0177343591101867,0.0078364814434158
