length,time_interval,evol_num,sample_num,train_set_type,entangle_dim,loss,gate_fidelity,spectrum_diff,H_diff,train_loss,test_loss,train_fidelity,test_fidelity
10,0.02,2,1,Z2,1,fidelity,0.9843890151972372,0.153585511663672,,1.4967627137707495e-10,0.0067740918462683,0.9999999998503236,0.9932259081537316
10,0.02,2,2,Z2,1,fidelity,0.9706112158002204,0.2289511519807868,,2.963362888408483e-10,0.0133294036220343,0.9999999997036636,0.9866705963779656
10,0.02,3,1,Z2,1,fidelity,0.976918017820991,0.1955844728219077,,1.104040461274991e-05,0.0102323708164567,0.9999889595953873,0.9897676291835432
10,0.02,3,2,Z2,1,fidelity,0.9704618942388856,0.2350925975051283,,7.81733566768139e-10,0.0119715559707239,0.9999999992182664,0.988028444029276
10,0.02,4,1,Z2,1,fidelity,0.9751136126275528,0.1583677400307254,0.01896591113613168,1.3464956927222715e-09,0.009529171492534627,0.9999999986535043,0.9904708285074654
10,0.02,4,2,Z2,1,fidelity,0.9386030648587536,0.3540732727532697,,2.066663284949754e-09,0.0261247954717309,0.9999999979333368,0.973875204528269
10,0.02,5,1,Z2,1,fidelity,0.9636393143233868,0.2682660883179417,,9.38344846268535e-10,0.0127616591072222,0.9999999990616552,0.9872383408927776
10,0.02,5,2,Z2,1,fidelity,0.9396330734390134,0.3512439224459382,,3.1392811683517152e-09,0.0266119925167471,0.9999999968607188,0.9733880074832528
10,0.02,6,1,Z2,1,fidelity,0.9542324641964944,0.3130789936520227,,1.1618090933751546e-09,0.015344936348143,0.9999999988381908,0.984655063651857
10,0.02,6,2,Z2,1,fidelity,0.92791564073962,0.3907698404618451,,2.015758132745127e-06,0.0314674718144305,0.9999979842418673,0.9685325281855696
10,0.02,7,1,Z2,1,fidelity,0.9415304880125406,0.3622071107668203,,2.0182544746560893e-08,0.0208153597044301,0.9999999798174553,0.9791846402955698
10,0.02,7,2,Z2,1,fidelity,0.9214286657006456,0.4195867732063392,,4.829303512643435e-09,0.0318837031840136,0.9999999951706964,0.9681162968159864
10,0.02,8,1,Z2,1,fidelity,0.9384136950575463,0.3788445453196263,,2.9521316502467702e-09,0.0215484166547924,0.9999999970478683,0.9784515833452077
10,0.02,8,2,Z2,1,fidelity,0.903263954389886,0.4629031802784962,,3.582663943291209e-09,0.0417093993284094,0.999999996417336,0.9582906006715906
10,0.04,2,1,Z2,1,fidelity,0.969684535167042,0.0950187238587127,,3.106433332789038e-09,0.0131461700772327,0.9999999968935668,0.9868538299227672
10,0.04,3,1,Z2,1,fidelity,0.92837902708665,0.1755506744812297,,1.3863259592516997e-05,0.0282393457182513,0.9999861367404076,0.9717606542817486
10,0.04,3,2,Z2,1,fidelity,0.9779005942574668,0.0738017799331823,,1.9417567109769607e-08,0.0087356391988001,0.9999999805824328,0.9912643608011998
10,0.04,4,1,Z2,1,fidelity,0.8654193017939437,0.2560490823283891,,8.628531000809403e-09,0.0550684214135206,0.999999991371469,0.9449315785864794
10,0.04,4,2,Z2,1,fidelity,0.9498767647109304,0.139979133215109,,4.615514836991964e-08,0.0192670841577204,0.9999999538448516,0.9807329158422796
10,0.04,5,1,Z2,1,fidelity,0.8285881959051006,0.2961725988080163,,2.8615640967899484e-08,0.0641706311073341,0.999999971384359,0.935829368892666
10,0.04,5,2,Z2,1,fidelity,0.927203927225344,0.1769418101654957,,3.1471283108430725e-06,0.0256270210236883,0.9999968528716892,0.9743729789763116
