length,time_interval,evol_num,sample_num,train_set_type,entangle_dim,loss,gate_fidelity,spectrum_diff,H_diff,train_loss,test_loss,train_fidelity,test_fidelity
10,0.02,1,2,d,1,fidelity,0.9816036035705088,0.1865942089168707,0.0259040697638692,0.0001864421653998,0.0056449159521817,0.9998135578346,0.9943550840478182
10,0.02,2,1,d,1,fidelity,0.9908321637958274,0.1439753389729019,0.0184265988975023,3.0680829965490375e-07,0.0030553563307657,0.9999996931917003,0.9969446436692344
10,0.02,2,2,d,1,fidelity,0.9943046880542727,0.079502962584853,0.0132181142109476,1.7348851747756022e-05,0.0013651594062152,0.9999826511482522,0.9986348405937848
10,0.02,3,2,d,1,fidelity,0.9985888379037192,0.1243009526963725,0.0102746839835112,2.282289568578122e-05,0.0001994599299034,0.9999771771043142,0.9998005400700966
10,0.02,4,1,d,1,fidelity,0.998015784252056,0.1096456451472962,0.0103714022109078,4.709459735730004e-05,0.0005817022409129,0.9999529054026428,0.9994182977590872
10,0.02,5,1,d,1,fidelity,0.9992357280812204,0.1940270528089973,0.0107692310128611,8.821716795914814e-05,0.000203968284783,0.9999117828320409,0.9997960317152168
10,0.02,5,2,d,1,fidelity,0.9995433082131108,0.109006264286565,0.0070342919672729,2.1767098778990857e-06,0.0001009649013888,0.999997823290122,0.9998990350986112
10,0.02,6,1,d,1,fidelity,0.9997777710351348,0.1529297813292563,0.0076905730414112,4.479660195455537e-06,7.013243615150433e-05,0.9999955203398044,0.9999298675638484
10,0.02,7,2,d,1,fidelity,0.9998232912242514,0.1544983385069758,0.0075068955240293,1.9344144293387263e-05,4.276043483919523e-05,0.9999806558557066,0.9999572395651608
10,0.02,8,1,d,1,fidelity,0.9995444442841116,0.1526903044133633,0.008241072408068,5.578284578700021e-08,0.0001308038061855,0.9999999442171542,0.9998691961938144
10,0.02,9,1,d,1,fidelity,0.9997077488375412,0.1067849041743155,0.0061962914056046,2.111866911680416e-06,9.033297975347132e-05,0.9999978881330884,0.9999096670202464
10,0.02,9,2,d,1,fidelity,0.999907707471546,0.1686019510090372,0.0071372502045441,1.368632691511884e-06,2.2581505368490795e-05,0.9999986313673084,0.9999774184946316
10,0.02,10,1,d,1,fidelity,0.9997277618045642,0.0771520726054566,0.0052483362987606,6.95292754482324e-08,4.882901869018852e-05,0.9999999304707246,0.9999511709813098
10,0.02,20,1,d,1,fidelity,0.9996735444204836,0.1954472511239733,0.0088252011798752,7.936618104387172e-06,5.1863721160394505e-05,0.9999920633818956,0.9999481362788396
10,0.02,30,1,d,1,fidelity,0.9999483714786824,0.1098146191313342,0.0047709323587272,7.452201988833451e-07,1.4519532661849688e-05,0.9999992547798012,0.9999854804673382
10,0.02,40,1,d,1,fidelity,0.9999624094876876,0.1789171704276482,0.0066709181801996,1.7560806697680675e-06,9.708215233383832e-06,0.9999982439193302,0.9999902917847666
10,0.02,50,2,d,1,fidelity,0.9998309240122238,0.1709153202550913,0.0072141544731923,0.0001187814563985,0.0001104367728669,0.9998812185436016,0.9998895632271332
10,0.02,60,1,d,1,fidelity,0.9999696392978132,0.1799134822171169,0.0061694995365226,8.019388131330629e-08,1.2117404700084933e-05,0.9999999198061188,0.9999878825953
10,0.02,70,1,d,1,fidelity,0.999978451276254,0.1870967734381695,0.0064837213558804,1.3086991871857911e-05,9.74891734073502e-06,0.999986913008128,0.9999902510826592
10,0.02,70,2,d,1,fidelity,0.9999983790968082,0.1837490340921682,0.0060321586301334,1.1629888707620501e-07,4.182347722592185e-07,0.9999998837011128,0.9999995817652276
10,0.04,1,2,d,1,fidelity,0.9734659825634372,0.0910808744242322,0.0162355907051635,3.9666932914128594e-05,0.0072592305967872,0.999960333067086,0.9927407694032128
10,0.04,2,2,d,1,fidelity,0.9957449331878416,0.0287216681459637,0.0065036287446856,5.041607018529959e-05,0.00109474517394,0.9999495839298148,0.99890525482606
10,0.04,3,1,d,1,fidelity,0.9977530303193116,0.0509821552898563,0.0061455338247129,2.487142869767034e-06,0.0006403879172317,0.9999975128571302,0.9993596120827682
10,0.04,4,1,d,1,fidelity,0.9985116801028432,0.0345120958983436,0.00469303198573,7.078741375732278e-06,0.0004044398267234,0.9999929212586244,0.9995955601732766
10,0.04,4,2,d,1,fidelity,0.999410151579632,0.049560111921253,0.0039571640551629,1.4571944781938129e-06,0.0001500811831999,0.9999985428055218,0.9998499188168
10,0.04,5,2,d,1,fidelity,0.999570108811166,0.0481621489032349,0.003597505807739,9.03398197138472e-06,0.0001095902718837,0.9999909660180286,0.9998904097281164
10,0.04,6,1,d,1,fidelity,0.9992851318602238,0.0632849225958834,0.0043595149096762,5.960293394391414e-07,0.0002144755561285,0.9999994039706606,0.9997855244438716
