length,dot_size,alpha,time_interval,evol_num,sample_num,train_set_type,loss,gate_fidelity,spectrum_diff,train_loss,test_loss,train_fidelity,test_fidelity
10,3.0,0.75,0.14,30.0,1.0,product,multi_mags,0.9524345173539726,0.0150238437884134,0.0078430040104077,0.1241774748762479,0.9997344714509444,0.9757044129033732
10,3.0,0.75,0.14,40.0,1.0,product,multi_mags,0.8682564095509653,0.0418475377946449,0.0078915894833335,0.0948332335338443,0.9998085451046688,0.9715737519687424
10,3.0,0.75,0.14,50.0,1.0,product,multi_mags,0.9452403795136276,0.0160858909156922,0.0083470965309836,0.1082645760442464,0.999460582081881,0.9743405942723152
10,3.0,0.75,0.14,60.0,1.0,product,multi_mags,0.953185606910516,0.011910734442957,0.0081887350175718,0.1334887772074202,0.999596082342007,0.9774964814600396
10,3.0,0.75,0.14,70.0,1.0,product,multi_mags,0.9069580959641708,0.035240065837787,0.0073470169288977,0.1991828814343101,0.9996264161633688,0.9409029509197964
10,3.0,0.75,0.14,80.0,1.0,product,multi_mags,0.9470658166662848,0.0171899251758588,0.0086375015339628,0.1099561773163469,0.9995327191608516,0.9774428338060284
10,3.0,0.75,0.14,90.0,1.0,product,multi_mags,0.9302687402449032,0.0257901289195,0.0076650125880068,0.125230066327957,0.9998648866826012,0.9803078882412524
10,3.0,0.75,0.14,100.0,1.0,product,multi_mags,0.958587756886544,0.0125497082837716,0.0073076473104192,0.0704702286187457,0.999869988157118,0.989203543626714
10,3.0,0.75,0.16,1.0,1.0,product,multi_mags,0.9319794558735832,0.0165960368428106,0.0193040634341365,0.1304653015962027,0.9882253779699964,0.9695515023208772
10,3.0,0.75,0.16,2.0,1.0,product,multi_mags,0.8836988714695109,0.0388668532912225,0.0090009196373891,0.2030874873666784,0.9987871228534096,0.944621330762606
10,3.0,0.75,0.16,3.0,1.0,product,multi_mags,0.8226939150337448,0.0566479232085763,0.0185035714511819,0.1850653101990208,0.9875227357784732,0.9553835245742632
10,3.0,0.75,0.16,4.0,1.0,product,multi_mags,0.9098514719028554,0.0243167096660734,0.0160246710629009,0.0965131950249401,0.9982060143947716,0.9827102669973568
10,3.0,0.75,0.16,5.0,1.0,product,multi_mags,0.7875566137633885,0.0434111366300969,0.0139372715254774,0.1642292757456619,0.989149690589162,0.9592648920987878
10,3.0,0.75,0.16,6.0,1.0,product,multi_mags,0.8729700723822611,0.0418381722509382,0.0080549148777022,0.2301067939332092,0.9984274587384296,0.9394280919525808
10,3.0,0.75,0.16,7.0,1.0,product,multi_mags,0.8896849618368825,0.0344814779737252,0.0081225165322949,0.1564086421985851,0.9977437746420694,0.9596967170579612
10,3.0,0.75,0.16,8.0,1.0,product,multi_mags,0.822390424406576,0.0537904451740041,0.0079007343305911,0.240953654694438,0.9951005967730738,0.9214164015534794
10,3.0,0.75,0.16,9.0,1.0,product,multi_mags,0.8344618296994498,0.0531359458924518,0.0222233723824074,0.1881542791976839,0.9943240813174672,0.9459098879963036
10,3.0,0.75,0.16,10.0,1.0,product,multi_mags,0.8526987961372042,0.0458704908316725,0.0170581070035583,0.205567629578838,0.9983357302918408,0.9277340457174033
10,3.0,0.75,0.16,20.0,1.0,product,multi_mags,0.9208204457224204,0.0162787536896579,0.0076516707197445,0.1206661893312888,0.9989935308866112,0.9711880821911584
10,3.0,0.75,0.16,30.0,1.0,product,multi_mags,0.9520109849662204,0.0143427485865574,0.0076933852283525,0.0869576879887113,0.999754443884636,0.9870595254505028
10,3.0,0.75,0.16,40.0,1.0,product,multi_mags,0.8938167624215859,0.0195041875302481,0.0077254410988822,0.1008812211135848,0.9995077837951354,0.970292002329597
10,3.0,0.75,0.16,50.0,1.0,product,multi_mags,0.951731240180078,0.0103347898541054,0.0082561134134248,0.0904094437627673,0.9988964665409736,0.9851084986661264
10,3.0,0.75,0.16,60.0,1.0,product,multi_mags,0.9318184359412958,0.0150952592445004,0.0076521433057274,0.059156848691571,0.9998163869221272,0.9802224941833706
10,3.0,0.75,0.16,70.0,1.0,product,multi_mags,0.942589047725698,0.0072113437775982,0.0087590011122197,0.0756028783558113,0.9997515507247297,0.9654170666755028
10,3.0,0.75,0.16,80.0,1.0,product,multi_mags,0.9291872284310492,0.0222866228598396,0.01034591007303,0.0848906554669184,0.9991484665632896,0.9833917491885708
10,3.0,0.75,0.16,90.0,1.0,product,multi_mags,0.8649118344585036,0.0349912837526146,0.0079610201946458,0.2312762357334973,0.9997511545159408,0.9279889188276292
10,3.0,0.75,0.16,100.0,1.0,product,multi_mags,0.9229515457747104,0.01077783204143,0.0136600302871167,0.167113286673376,0.9989290088022936,0.9577385422476696
10,3.0,0.75,0.18,1.0,1.0,product,multi_mags,0.93621668068006,0.0157903215136211,0.0123044859554968,0.1314255148060027,0.9815546922142206,0.9723005153364208
10,3.0,0.75,0.18,2.0,1.0,product,multi_mags,0.8395866089494689,0.0326517510271508,0.0127980762951211,0.1964275859104917,0.9966308999305812,0.9245110264096
10,3.0,0.75,0.18,3.0,1.0,product,multi_mags,0.822156735525812,0.0467177654086937,0.0082706228369824,0.2225522128443056,0.9978315532084144,0.913928307975539
10,3.0,0.75,0.18,4.0,1.0,product,multi_mags,0.8445253769005683,0.0358699678631878,0.013407463788212,0.1441862817939225,0.996917937994498,0.960527582494454
10,3.0,0.75,0.18,5.0,1.0,product,multi_mags,0.8185074639585644,0.0370431093839791,0.0083223781654873,0.1678942636628626,0.9956643762910474,0.93950187921982
10,3.0,0.75,0.18,6.0,1.0,product,multi_mags,0.8815300942751846,0.0330351687835176,0.0096921863086663,0.0807699026743626,0.998092137373106,0.9767596811159152
10,3.0,0.75,0.18,7.0,1.0,product,multi_mags,0.6853309652070935,0.0785233339041499,0.0079601725787326,0.1887446470331908,0.997999808770615,0.9180453494683856
10,3.0,0.75,0.18,8.0,1.0,product,multi_mags,0.9081577268384048,0.0288405982387083,0.0084413106318517,0.0897529643946444,0.9985467936640924,0.9619853030983836
10,3.0,0.75,0.18,9.0,1.0,product,multi_mags,0.9130011265962804,0.0135657491170292,0.0243720552817141,0.1095184660644199,0.9985440742871696,0.9796261531266344
10,3.0,0.75,0.18,10.0,1.0,product,multi_mags,0.8074342875171897,0.0389369737676042,0.0144370351281591,0.269285081591646,0.9990226579116208,0.8811271643211264
10,3.0,0.75,0.18,20.0,1.0,product,multi_mags,0.9405393518352116,0.020480604745368,0.0081533308888404,0.0634777580306335,0.9990946567226148,0.9783599709647188
10,3.0,0.75,0.18,30.0,1.0,product,multi_mags,0.929317938266036,0.0201301414846866,0.0080128847202478,0.0946174567002857,0.9997336167512828,0.984868842243364
10,3.0,0.75,0.18,40.0,1.0,product,multi_mags,0.9539590421853156,0.0156425332128142,0.0078282542703713,0.1877263326354609,0.999738956672132,0.952329700747977
10,3.0,0.75,0.18,50.0,1.0,product,multi_mags,0.945072149096606,0.0135180394897516,0.0083324605738486,0.0751151824926377,0.9997069333306834,0.9784067828840562
10,3.0,0.75,0.18,60.0,1.0,product,multi_mags,0.8959502995662668,0.0348889720627459,0.0114626889041949,0.1566475442190058,0.9994769157752456,0.9526703056057022
10,3.0,0.75,0.18,70.0,1.0,product,multi_mags,0.9412621156813844,0.013457424750881,0.0079974179492693,0.195092121906451,0.9997575456697748,0.9518281958337792
10,3.0,0.75,0.18,80.0,1.0,product,multi_mags,0.9119613990379548,0.0192523185762012,0.0080256384599228,0.1073187362376031,0.9996626728000452,0.9715621507810492
10,3.0,0.75,0.18,90.0,1.0,product,multi_mags,0.8799765930840816,0.0373362073969333,0.0127566563041116,0.0968107415874362,0.999295249240476,0.9767782239040091
10,3.0,0.75,0.18,100.0,1.0,product,multi_mags,0.9448484405666022,0.0156646905747819,0.0086374223366973,0.0661306157239697,0.99984415736974,0.9464440379624244
10,3.0,0.75,0.2,1.0,1.0,product,multi_mags,0.930940924972022,0.0099572723330027,0.0176330250597917,0.1462403930652929,0.992434501263585,0.9708119729378704
10,3.0,0.75,0.2,1.0,2.0,product,multi_mags,0.9419159865675104,0.0093356304168643,0.0085389992631758,0.1462502862052044,0.9913659868855884,0.9662576511411012
10,3.0,0.75,0.2,1.0,3.0,product,multi_mags,0.8576119016197041,0.0289722713205615,0.0068104004205718,0.1548153509483448,0.9905104014959796,0.943960675099228
10,3.0,0.75,0.2,1.0,4.0,product,multi_mags,0.882341909539319,0.0164720991288404,0.0083809339021715,0.1238708175638699,0.9968894726117252,0.9557444463636992
10,3.0,0.75,0.2,1.0,5.0,product,multi_mags,0.8652839965839428,0.0196849662884648,0.0083519568660356,0.1238049586261461,0.990045530226924,0.9764792175476628
10,3.0,0.75,0.2,1.0,6.0,product,multi_mags,0.9073881639090126,0.0157191773674657,0.0074035609466038,0.1775343332919066,0.9970658055511556,0.9528676817613762
10,3.0,0.75,0.2,1.0,7.0,product,multi_mags,0.8824716318277357,0.0157462104506633,0.0086414833678896,0.0545351964703727,0.9959848480760236,0.9827841705835872
10,3.0,0.75,0.2,1.0,8.0,product,multi_mags,0.8829517960965704,0.0162578391798854,0.0080276058725299,0.1605338681865213,0.9927733299218212,0.9658338929090728
10,3.0,0.75,0.2,1.0,9.0,product,multi_mags,0.8814983655121943,0.0138894957589595,0.008467927797349,0.0994291278721466,0.9977845599138656,0.9779596126715324
10,3.0,0.75,0.2,1.0,10.0,product,multi_mags,0.9166457940374652,0.0076706526080307,0.0088857164964389,0.1751937975316918,0.9973396140682932,0.928527941522699
10,3.0,0.75,0.2,2.0,1.0,product,multi_mags,0.8454509798617331,0.0290625939409708,0.0235085406182093,0.1728773194387791,0.9957358530403672,0.9395891594662272
10,3.0,0.75,0.2,2.0,2.0,product,multi_mags,0.8218172209912543,0.0304888411917808,0.007835576494557,0.3126651338856582,0.9974717555707764,0.8717995138507856
10,3.0,0.75,0.2,2.0,3.0,product,multi_mags,0.8523478051819022,0.0190242461421548,0.0078772995207233,0.1484536073245982,0.9975343751977086,0.9658774904008912
10,3.0,0.75,0.2,2.0,4.0,product,multi_mags,0.9130532299605284,0.0126316073116139,0.0085106232055869,0.1264055834341214,0.9982674730527634,0.9732342191385256
10,3.0,0.75,0.2,2.0,5.0,product,multi_mags,0.9091859288065576,0.0108676709569909,0.0082995566011024,0.1020568995051741,0.9978829077852694,0.9717321510649966
10,3.0,0.75,0.2,2.0,6.0,product,multi_mags,0.919198533157156,0.0071673924814877,0.0082377942775698,0.1154515726215617,0.9987717313912908,0.9742007989938708
10,3.0,0.75,0.2,2.0,7.0,product,multi_mags,0.8750356677162748,0.0125808101235896,0.0090863343419351,0.1510122645436883,0.9987798471863952,0.9678707852761648
10,3.0,0.75,0.2,2.0,8.0,product,multi_mags,0.9128967468706458,0.0119463881551838,0.0096505678025076,0.1045410413872904,0.9974932270054796,0.978455076577714
10,3.0,0.75,0.2,2.0,9.0,product,multi_mags,0.9305085787138324,0.0099969053334696,0.0085418877793855,0.1138106848699657,0.9985189670907336,0.9767623469231176
10,3.0,0.75,0.2,2.0,10.0,product,multi_mags,0.9182601626781464,0.011009064140133,0.0088234070741529,0.0989749768142823,0.9988456831359156,0.9701016894493576
10,3.0,0.75,0.2,3.0,1.0,product,multi_mags,0.8137380315692635,0.0239168118428713,0.0186312396523874,0.2274029487905428,0.997595894398378,0.9396661879355084
10,3.0,0.75,0.2,3.0,2.0,product,multi_mags,0.8861750096336398,0.0184175730400588,0.0078526315086072,0.1657171452721244,0.997988200256108,0.9426593624452072
10,3.0,0.75,0.2,3.0,3.0,product,multi_mags,0.9244314261075968,0.0113729649245679,0.0087189752241799,0.1483484064129012,0.9976487463266328,0.9605550816501128
10,3.0,0.75,0.2,3.0,4.0,product,multi_mags,0.9104560911708832,0.0202970978952745,0.0078082783351959,0.1223025754781524,0.9994075399272774,0.9727783909743928
10,3.0,0.75,0.2,3.0,5.0,product,multi_mags,0.9250116173431444,0.0127101669991187,0.0082487627525142,0.1519792726094023,0.9982716820551366,0.9537618133400692
10,3.0,0.75,0.2,3.0,6.0,product,multi_mags,0.9482182530258756,0.0055734666749298,0.0085965970193816,0.1381246159421999,0.9990616623301424,0.9699946811865492
10,3.0,0.75,0.2,3.0,7.0,product,multi_mags,0.920681388129662,0.0171687351807309,0.0091542349041344,0.1157760403741009,0.9973335610115271,0.9694397510521932
10,3.0,0.75,0.2,3.0,8.0,product,multi_mags,0.8755468286374126,0.0104086969480674,0.0087235464469689,0.1300168765136681,0.9990434398531068,0.9666807180443596
10,3.0,0.75,0.2,3.0,9.0,product,multi_mags,0.9405633881834174,0.0046861291435993,0.0080488416678771,0.1303285335345938,0.999609788570614,0.9746636472505866
10,3.0,0.75,0.2,3.0,10.0,product,multi_mags,0.9282470196297262,0.0164989007723614,0.0076734481676126,0.1360316571665405,0.9997188180789136,0.9519801171870844
10,3.0,0.75,0.2,4.0,1.0,product,multi_mags,0.8345496802241315,0.0307962841032946,0.0240522824876735,0.1994122734734662,0.996685371510016,0.9455203495754771
10,3.0,0.75,0.2,4.0,2.0,product,multi_mags,0.9109717366398644,0.0140128121142799,0.0087625105778475,0.1492412194077897,0.998755955112238,0.9695093715218258
10,3.0,0.75,0.2,4.0,3.0,product,multi_mags,0.90206221266999,0.019121532084032,0.0089156847319292,0.0821795747322065,0.9969610692709509,0.9762935054532672
10,3.0,0.75,0.2,4.0,4.0,product,multi_mags,0.9166977113329644,0.0126061934022117,0.0081118676526825,0.1152499872052115,0.9992466577983192,0.9790880268032836
10,3.0,0.75,0.2,4.0,5.0,product,multi_mags,0.9383512639416866,0.0116350066509911,0.0084764764726755,0.1007630188719676,0.9991304069197884,0.9747311344618008
10,3.0,0.75,0.2,4.0,6.0,product,multi_mags,0.891781265026721,0.0084031163265086,0.0081429404648943,0.0940846319876911,0.9992019565878426,0.9775329845651636
10,3.0,0.75,0.2,4.0,7.0,product,multi_mags,0.9061631362121604,0.0105142842345747,0.0077480619595352,0.1162959896443699,0.9996363640466412,0.9523496619536308
10,3.0,0.75,0.2,4.0,8.0,product,multi_mags,0.9423778395995028,0.0099457128926584,0.0081679692008988,0.1360762008417546,0.999333625804022,0.9567296711210604
10,3.0,0.75,0.2,4.0,9.0,product,multi_mags,0.9335159411313928,0.0109221879290465,0.0076364949280571,0.166854484004877,0.9997317721609112,0.9565595736024126
10,3.0,0.75,0.2,4.0,10.0,product,multi_mags,0.9433993098939342,0.0110368942979093,0.0083072540876653,0.0571180199859394,0.9997530864140688,0.9739367129303368
10,3.0,0.75,0.2,5.0,1.0,product,multi_mags,0.8204137171424088,0.0466220013537925,0.012071715841193,0.1198865719242683,0.9986230895525412,0.9706892260823762
10,3.0,0.75,0.2,5.0,2.0,product,multi_mags,0.8625299392044913,0.0210752666708445,0.0084358860488408,0.1262909746880271,0.998501145992938,0.961670209964277
10,3.0,0.75,0.2,5.0,3.0,product,multi_mags,0.930555893229885,0.0094771325888324,0.0082468888457628,0.0919681748792105,0.9981971110784847,0.973360627462007
10,3.0,0.75,0.2,5.0,4.0,product,multi_mags,0.9364576372149048,0.0130223979158144,0.0095475924143244,0.1279647066440464,0.995902594317643,0.9595865096905546
10,3.0,0.75,0.2,5.0,5.0,product,multi_mags,0.9284553882313176,0.0113888416047486,0.0087770269046243,0.0923151366881559,0.9981997832504048,0.9781884783037704
10,3.0,0.75,0.2,5.0,6.0,product,multi_mags,0.9096617727324844,0.0159156184155787,0.0089816963966482,0.0832502874050135,0.9989253621912664,0.9540650939245724
10,3.0,0.75,0.2,5.0,7.0,product,multi_mags,0.9353951000107908,0.01846947280905,0.0094821565909807,0.1075166476636939,0.9979569361063648,0.9766184926009024
10,3.0,0.75,0.2,5.0,8.0,product,multi_mags,0.9262891273681578,0.0109267447258693,0.0080440584006734,0.142485079514845,0.9997377116668532,0.9434696549831976
10,3.0,0.75,0.2,5.0,9.0,product,multi_mags,0.9101208572403694,0.0141206118554668,0.0080623193831685,0.1223306549365173,0.9998146514336927,0.9733711952865616
10,3.0,0.75,0.2,5.0,10.0,product,multi_mags,0.921547380400444,0.0072132873774397,0.0081057856570064,0.0671497425567109,0.999771959026438,0.981773652285298
10,3.0,0.75,0.2,6.0,1.0,product,multi_mags,0.8523438669760827,0.0321214658621245,0.0085720484935496,0.2117450594301463,0.9969005081432938,0.9253248420053346
10,3.0,0.75,0.2,6.0,2.0,product,multi_mags,0.9092715670668208,0.0267502351392944,0.0076484553713264,0.1979752329302285,0.9982408793224704,0.9430274935581258
10,3.0,0.75,0.2,6.0,3.0,product,multi_mags,0.920149733877706,0.0225666122367567,0.0083205974253538,0.1703025562620498,0.9988793456989086,0.9255766909470988
10,3.0,0.75,0.2,6.0,4.0,product,multi_mags,0.9254391064665844,0.0183170149952427,0.0074251424121933,0.1007797258041727,0.999086533115548,0.9573570085923137
10,3.0,0.75,0.2,6.0,5.0,product,multi_mags,0.906556997660168,0.0189043470098562,0.0082382224772372,0.107973855579701,0.9995265613565548,0.9770483292579664
10,3.0,0.75,0.2,6.0,6.0,product,multi_mags,0.9184266048213742,0.0124093655326186,0.0084200681012875,0.1295423110198221,0.9993654854121804,0.9608306694268772
10,3.0,0.75,0.2,6.0,7.0,product,multi_mags,0.9280520258474544,0.0124744519277021,0.0086685394317361,0.1172890675544663,0.99936281993772,0.9798075201681714
10,3.0,0.75,0.2,6.0,8.0,product,multi_mags,0.9050986712213398,0.0055047266393182,0.0075662894538251,0.0590029668400889,0.9998630878337053,0.9720421157334852
10,3.0,0.75,0.2,6.0,9.0,product,multi_mags,0.9476885970572554,0.0066825642386996,0.0085118425165819,0.069512416252977,0.999543025408897,0.9909891750228532
10,3.0,0.75,0.2,6.0,10.0,product,multi_mags,0.926244325394472,0.0104461222144732,0.0077506549702919,0.1105909010764214,0.9998522194908775,0.965924156243701
10,3.0,0.75,0.2,7.0,1.0,product,multi_mags,0.8114897097074827,0.03405332482866,0.0082932331620744,0.2243678053507348,0.9973610720476828,0.9293203677046906
10,3.0,0.75,0.2,7.0,2.0,product,multi_mags,0.8997426097228182,0.0126671078918185,0.0080341507775242,0.0865036321647277,0.99859666841311,0.9750936082551074
10,3.0,0.75,0.2,7.0,3.0,product,multi_mags,0.9114368990593936,0.0147375780605985,0.0082693143154797,0.0702007716566217,0.9987853591562232,0.9564145085321332
10,3.0,0.75,0.2,7.0,4.0,product,multi_mags,0.934547102573688,0.0061875069315866,0.0081534540562009,0.173914906263339,0.9994506513627952,0.9580529395271088
10,3.0,0.75,0.2,7.0,5.0,product,multi_mags,0.9252045247959744,0.0122613314601278,0.008262505306647,0.1257650624504607,0.999215800616599,0.9693423950885064
10,3.0,0.75,0.2,7.0,6.0,product,multi_mags,0.924913933489492,0.0152912475995179,0.0079829113027079,0.1200523732694257,0.999466493893304,0.9707212575479156
10,3.0,0.75,0.2,7.0,7.0,product,multi_mags,0.9556169765486916,0.0110951231998375,0.0080743416708551,0.060055062843015,0.9996931834048608,0.9846953388048386
10,3.0,0.75,0.2,7.0,8.0,product,multi_mags,0.8907768187254537,0.0127909770192563,0.0076556628063437,0.1414240733964255,0.9998737959860372,0.9796540003873354
10,3.0,0.75,0.2,7.0,9.0,product,multi_mags,0.9369088515569488,0.010840155934595,0.0074080589829506,0.1216928929305303,0.999902464424583,0.9764891829067665
10,3.0,0.75,0.2,7.0,10.0,product,multi_mags,0.879882880640371,0.0091682499467029,0.0077259044414291,0.1476012075760929,0.9999091301732732,0.9663960561630176
10,3.0,0.75,0.2,8.0,1.0,product,multi_mags,0.8494980834511945,0.0354558510715356,0.0107281731910234,0.1098253817992987,0.9975466100521864,0.9627874027468792
10,3.0,0.75,0.2,8.0,2.0,product,multi_mags,0.8893734869482268,0.0148864451219764,0.0078349812372098,0.1352494455765233,0.9983818968133096,0.9416182705114275
10,3.0,0.75,0.2,8.0,3.0,product,multi_mags,0.9070784296859056,0.0119659790620542,0.0080929564091819,0.1372583659767211,0.9989349013568972,0.9694080085303608
10,3.0,0.75,0.2,8.0,4.0,product,multi_mags,0.9479121749199846,0.0072569575196301,0.0078493186542303,0.1079129201744031,0.9995067414256316,0.9755070710246808
10,3.0,0.75,0.2,8.0,5.0,product,multi_mags,0.9275423811059506,0.0056506053923916,0.0076268958011998,0.0925465271487085,0.9996348171452762,0.9644178531406048
10,3.0,0.75,0.2,8.0,6.0,product,multi_mags,0.9332221530891116,0.0091471087515153,0.0079874939730077,0.1574371068834277,0.9995243876226668,0.9636281791416728
10,3.0,0.75,0.2,8.0,7.0,product,multi_mags,0.9105453626789924,0.0089791100741798,0.0066256491535042,0.1226041800847999,0.9999363211175462,0.9659472592780648
10,3.0,0.75,0.2,8.0,8.0,product,multi_mags,0.935583428287816,0.0089937427991754,0.0084829685306888,0.131462339802359,0.9993693429321708,0.9688602379686356
10,3.0,0.75,0.2,8.0,9.0,product,multi_mags,0.89684246530441,0.0088539625753794,0.0131587505884559,0.0631761913164521,0.9998094014789792,0.9682119470120476
10,3.0,0.75,0.2,8.0,10.0,product,multi_mags,0.9013732370540128,0.0106364262284661,0.0113040281214867,0.122708313167615,0.9998585689043336,0.9749261821352272
10,3.0,0.75,0.2,9.0,1.0,product,multi_mags,0.8765386369102125,0.0268151778048269,0.0076819061858495,0.1448619799346667,0.9982969788623428,0.9374080152237608
10,3.0,0.75,0.2,9.0,2.0,product,multi_mags,0.9067746111422854,0.0267822450529983,0.0079658687839713,0.0913034800796827,0.999146274572368,0.9794923453499584
10,3.0,0.75,0.2,9.0,3.0,product,multi_mags,0.9171591098332956,0.0114275162026695,0.0082900212610684,0.0689996076773963,0.9988538669281092,0.984345346315241
10,3.0,0.75,0.2,9.0,4.0,product,multi_mags,0.9055654315111104,0.0163825829914037,0.0080083689483259,0.0787609905429779,0.9990475008723052,0.9788106150682592
10,3.0,0.75,0.2,9.0,5.0,product,multi_mags,0.9378080457803742,0.0095908513468457,0.007619569468258,0.0907786023253827,0.999641872678309,0.9641357217922338
10,3.0,0.75,0.2,9.0,6.0,product,multi_mags,0.9262826578849748,0.0116925800699678,0.0080129441988907,0.1308791561202123,0.9997330205576872,0.9663533237860334
10,3.0,0.75,0.2,9.0,7.0,product,multi_mags,0.924665711416892,0.019633400665016,0.0080798486140279,0.1135344168892474,0.9997903483685115,0.9713383638939752
10,3.0,0.75,0.2,9.0,8.0,product,multi_mags,0.9574569244918092,0.0055701833434736,0.0078626349693799,0.1448486074495633,0.9998164124570534,0.9728843108853784
10,3.0,0.75,0.2,9.0,9.0,product,multi_mags,0.8977988422235923,0.0104697840304792,0.0073360799439762,0.0968492452518665,0.999938955106782,0.9675767486943988
10,3.0,0.75,0.2,9.0,10.0,product,multi_mags,0.934082563782525,0.0103994039421168,0.0083360767805998,0.0539628571228737,0.9998609068989104,0.9719866654481076
10,3.0,0.75,0.2,10.0,1.0,product,multi_mags,0.8773050617652501,0.0150043981013488,0.0067747698017494,0.1064275824815147,0.9985420933687492,0.9794639595242588
10,3.0,0.75,0.2,10.0,2.0,product,multi_mags,0.9259126961271296,0.0106732118562559,0.0075093475487095,0.1377060379425835,0.9993416705597746,0.9617582491242752
10,3.0,0.75,0.2,10.0,3.0,product,multi_mags,0.9585451648124238,0.0094015454207715,0.0074833833148971,0.0910057228675208,0.9994846470242892,0.9721022394043533
10,3.0,0.75,0.2,10.0,4.0,product,multi_mags,0.923345122414432,0.01932095058315,0.0077588474880953,0.1135455977510311,0.9997230742334416,0.9536832371892746
10,3.0,0.75,0.2,10.0,5.0,product,multi_mags,0.9115228777673696,0.0159216831549786,0.0075956613468181,0.1577614834716697,0.9996993900552384,0.9666519052640364
10,3.0,0.75,0.2,10.0,6.0,product,multi_mags,0.9200633327374972,0.0153615245962913,0.007461390925939,0.1530037924153357,0.9998582123988948,0.949629678252084
10,3.0,0.75,0.2,10.0,7.0,product,multi_mags,0.9178328839316507,0.0112208255537207,0.0084705972066433,0.1014221631672555,0.9995073529966616,0.9791898605958098
10,3.0,0.75,0.2,10.0,8.0,product,multi_mags,0.9013496826395896,0.0111283224097546,0.0099944533194251,0.1220240187423697,0.9998930349020224,0.952528206703834
10,3.0,0.75,0.2,10.0,9.0,product,multi_mags,0.8944803285226752,0.0203164739277005,0.0077695408344865,0.2069802272676443,0.9998625317910594,0.9338636221571592
10,3.0,0.75,0.2,10.0,10.0,product,multi_mags,0.9020394944180642,0.0152303845273183,0.0075620874201486,0.0707011497319646,0.9999041894588072,0.9834102931089136
10,3.0,0.75,0.2,20.0,1.0,product,multi_mags,0.8707678349504557,0.0157475403831484,0.0129801010130785,0.136026740971142,0.9988485284324012,0.9471954289870532
10,3.0,0.75,0.2,20.0,2.0,product,multi_mags,0.9058147793534322,0.0133307269532995,0.0086705443908961,0.1028045100119113,0.9992507702523036,0.9676520286590996
10,3.0,0.75,0.2,20.0,3.0,product,multi_mags,0.9369320029161258,0.014763063084456,0.0076271236796567,0.149387364522102,0.9997134124259152,0.9484069622105924
10,3.0,0.75,0.2,20.0,4.0,product,multi_mags,0.8969209529866037,0.0152054451305184,0.0076071495307056,0.0974443290792328,0.9998223389645906,0.9785526439422758
10,3.0,0.75,0.2,20.0,5.0,product,multi_mags,0.878559078063948,0.0104844763648174,0.0114592057946946,0.1363049856541754,0.999571883061141,0.951739570609166
10,3.0,0.75,0.2,20.0,6.0,product,multi_mags,0.9398088344011344,0.0110689776566252,0.0100405671026176,0.1093149281566292,0.9998692987512068,0.9805009510960264
10,3.0,0.75,0.2,20.0,7.0,product,multi_mags,0.9266596258654792,0.0090938687223163,0.0122813378417507,0.1563933196810056,0.9998221251140458,0.962210996783165
10,3.0,0.75,0.2,20.0,8.0,product,multi_mags,0.9345096194338656,0.0096058822565893,0.0111372304716941,0.1511097762308419,0.999843380594622,0.9155914661232838
10,3.0,0.75,0.2,20.0,9.0,product,multi_mags,0.9306556810780712,0.0092482916460056,0.0121041242431751,0.1586498719643154,0.99974955605473,0.9621556071999668
10,3.0,0.75,0.2,20.0,10.0,product,multi_mags,0.9454194684598014,0.0146883470859467,0.0099430442315599,0.1390968129100936,0.9998935205042662,0.9379595176546972
10,3.0,0.75,0.2,30.0,1.0,product,multi_mags,0.9305867677616126,0.0119567294590798,0.0085441105470818,0.1434567758446144,0.9991604059362744,0.9703592464372311
10,3.0,0.75,0.2,30.0,2.0,product,multi_mags,0.9109126664809226,0.0091383161170233,0.0074899012727152,0.1618524059341544,0.999730745406095,0.9438079587450005
10,3.0,0.75,0.2,30.0,3.0,product,multi_mags,0.9389935050991598,0.0113332168013792,0.0070559163157031,0.169832374834887,0.9998159725919972,0.9673144982244358
10,3.0,0.75,0.2,30.0,4.0,product,multi_mags,0.9309191988698208,0.0069533898666303,0.0124457691150465,0.1479093126025901,0.9995541004086668,0.9670275906397288
10,3.0,0.75,0.2,30.0,5.0,product,multi_mags,0.8957364743647249,0.0100744508549308,0.0129307131259048,0.1353463506854521,0.9997192709225748,0.9667636904671122
10,3.0,0.75,0.2,30.0,6.0,product,multi_mags,0.9480421007336916,0.0106918365154158,0.0095923868689722,0.1773146560141421,0.9998600356207922,0.9386248909906658
10,3.0,0.75,0.2,30.0,7.0,product,multi_mags,0.9214624395759982,0.0187661479884607,0.0086156636684851,0.0781553390347047,0.99991425645264,0.9781424735987664
10,3.0,0.75,0.2,30.0,8.0,product,multi_mags,0.9451573011803984,0.0097861448433998,0.0074217199603357,0.0578647757782488,0.999937229731007,0.9933118223236131
10,3.0,0.75,0.2,30.0,9.0,product,multi_mags,0.9312139107734534,0.0124160232299312,0.0113796934923128,0.1227813492212395,0.999861131316792,0.964379501637065
10,3.0,0.75,0.2,30.0,10.0,product,multi_mags,0.9057758996965364,0.0100605033536254,0.0140330217595128,0.1488617992029931,0.9997876509542788,0.953144136756502
10,3.0,0.75,0.2,40.0,1.0,product,multi_mags,0.9288537480825104,0.0169470372426801,0.0096350779989923,0.0698867771074458,0.9994091037639162,0.975915606601124
