length,time_interval,evol_num,sample_num,train_set_type,entangle_dim,loss,gate_fidelity,spectrum_diff,H_diff,train_loss,test_loss,train_fidelity,test_fidelity
3,0.02,1,1,Z2,1,multi_mags,0.9928714821223912,19.745686148045326,0.7797517820121602,0.002150106789561,0.0543852522364236,0.9999778107108928,0.9956264849458408
3,0.02,2,1,Z2,1,multi_mags,0.994992606929156,13.488486069863187,0.5281107850146916,0.0013437128929353,0.0444801023957588,0.999982976532741,0.9976697428567352
3,0.02,3,1,Z2,1,multi_mags,0.9965955726827688,8.698232212165397,0.5017211148868445,0.0013643720879223,0.0302191837358558,0.999993096920633,0.9989303812793082
3,0.02,4,1,Z2,1,multi_mags,0.9952970137005216,12.443385924168512,0.5641433327360186,0.001245599233494,0.0331335110135339,0.9999891782884084,0.9986231545106056
3,0.02,5,1,Z2,1,multi_mags,0.9873810778337022,36.19839599764243,0.8427774787996304,0.0012643917502076,0.0585736960397421,0.9999942311180736,0.995741120817103
3,0.02,6,1,Z2,1,multi_mags,0.9830783909057956,49.45290370414974,0.9626684133234602,0.0012823118218437,0.0706924577107268,0.9999915151022188,0.9936610357714698
3,0.02,7,1,Z2,1,multi_mags,0.9858903030591848,40.75043432547351,0.9317939324430816,0.0009580651775227,0.0629450423039585,0.9999866155619428,0.9948751878592484
3,0.02,8,1,Z2,1,multi_mags,0.9861149481507644,39.987909430630665,0.9421663309337514,0.0009297914734588,0.0567267188051377,0.9999802167939346,0.9958078513197828
3,0.02,9,1,Z2,1,multi_mags,0.9845393041111582,44.91408120913297,0.9655681781659228,0.0011545355260612,0.0607524677114029,0.9999957693191012,0.9952233311111932
3,0.02,10,1,Z2,1,multi_mags,0.9809661139549424,55.95678339196513,1.076405253051239,0.0010467989027032,0.0668109625490824,0.9999903318712796,0.99429578366471
3,0.04,1,1,Z2,1,multi_mags,0.9910109395661972,5.464513776876133,0.4372268322714976,0.0063539190937687,0.0436853150644662,0.9999474380848205,0.9962639675860264
3,0.04,2,1,Z2,1,multi_mags,0.981824970621126,11.882084564368949,0.4862708124002863,0.0021239563874169,0.0696830601804921,0.9999851115550792,0.9913657217517132
3,0.04,3,1,Z2,1,multi_mags,0.9794930052614776,13.254567181619624,0.6992413949591305,0.0057251686598911,0.074826911526642,0.9997282043676784,0.9902224127439816
3,0.04,4,1,Z2,1,multi_mags,0.9779201253779304,14.621683912511784,0.5587782929923831,0.0013097451670039,0.0674996488811,0.99997859577904,0.991172393486622
3,0.04,5,1,Z2,1,multi_mags,0.9759524322320526,16.437562550919854,0.5962411040825415,0.0014072472750163,0.0781563133689742,0.9999818960136264,0.9903585343376502
3,0.04,6,1,Z2,1,multi_mags,0.97449540168742,17.791878254456517,0.6020438238413688,0.0017767311885563,0.079803630583324,0.9999939458607854,0.9901029133562456
3,0.04,7,1,Z2,1,multi_mags,0.9682739830389464,22.49397761443657,0.6817618394913432,0.0026288570795442,0.0908550806790438,0.999987325192647,0.9873522501623754
3,0.04,8,1,Z2,1,multi_mags,0.958956670576292,29.84715443776864,0.7689376558770862,0.0016522433108342,0.1047613672773879,0.9999959058511504,0.9838803645402702
3,0.04,9,1,Z2,1,multi_mags,0.9542485147174168,33.58743219852786,0.8169967504640614,0.0015447853072782,0.1145376411175369,0.9999886309558936,0.981227866044578
3,0.04,10,1,Z2,1,multi_mags,0.9448663637900392,41.03733306628579,0.8898153705766754,0.0016903958415096,0.1218234908848805,0.9999723559184792,0.9791898364865016
3,0.06,1,1,Z2,1,multi_mags,0.983274073582582,4.844260527066693,0.3792871528373029,0.0021630919491927,0.0786508657899299,0.9999360654147108,0.9915007730146032
3,0.06,2,1,Z2,1,multi_mags,0.9780059415487936,6.673623915909034,0.3779599852572346,0.0019015261744005,0.0847076010271291,0.9999428526291152,0.9895041788968592
3,0.06,3,1,Z2,1,multi_mags,0.9682870285350615,9.809300181552796,0.4246607923153214,0.0018525581856471,0.1036984205055003,0.9999806541592612,0.984579414779624
3,0.06,4,1,Z2,1,multi_mags,0.9607715281401148,12.425624061759589,0.5177364921196698,0.0020072215126577,0.1148180764015811,0.999941799278424,0.9817091273788192
3,0.06,5,1,Z2,1,multi_mags,0.9509636692381944,16.046101021815968,0.554962299091786,0.0024374719830279,0.1316378368128332,0.9999813099531988,0.9770383047743112
3,0.06,6,1,Z2,1,multi_mags,0.9415916519267356,19.317395817871468,0.6016254089253218,0.002185421800904,0.1448272160103844,0.9999938557577918,0.9727114430221104
3,0.06,7,1,Z2,1,multi_mags,0.9355748883469298,21.49443847121311,0.6435023430902129,0.000528078604943,0.1510215244738467,0.9999793592424236,0.9708444719025788
3,0.06,8,1,Z2,1,multi_mags,0.9260171786725352,24.917371014348,0.6807043736688786,0.0021485727049699,0.1602798988572334,0.999991063579896,0.966959728465402
3,0.06,9,1,Z2,1,multi_mags,0.9187551934902136,27.577905473524343,0.7049716932060521,0.0023359170034315,0.1600644232848837,0.9999864599373676,0.9676098218575876
3,0.06,10,1,Z2,1,multi_mags,0.8946561849031857,36.523766508380895,0.7923340475383023,0.0019039370736654,0.1869979947786088,0.9999878199010096,0.9554469506647216
3,0.08,1,1,Z2,1,multi_mags,0.9595335235323056,6.587365662849218,0.3986366802925003,0.0030278494770145,0.1233963317670058,0.9999352034235984,0.9809697413713316
3,0.08,2,1,Z2,1,multi_mags,0.9320179828794556,11.74887877842249,0.4800392111298599,0.0022123300106663,0.1609889295554434,0.999981434998132,0.9674773958913518
3,0.08,3,1,Z2,1,multi_mags,0.940891093873204,10.010452410812194,0.4816834689839496,0.0012647120255925,0.1502848363705234,0.999957592435699,0.9725642468635798
3,0.08,4,1,Z2,1,multi_mags,0.9144359827116962,15.197336009757214,0.5530648301360908,0.0027235371602114,0.1810691504562064,0.9999849498936576,0.959592000181594
3,0.08,5,1,Z2,1,multi_mags,0.8942352096299125,19.266529798606648,0.6330661281811478,0.0024195358222974,0.2036807007234243,0.9999798243758968,0.9485312670106136
3,0.08,6,1,Z2,1,multi_mags,0.8830793759097665,21.55304426455193,0.6597384465206644,0.0022869235889835,0.2142116748130632,0.9999917892899848,0.944253880265104
3,0.08,7,1,Z2,1,multi_mags,0.8800662281564443,22.16828963872201,0.689678686039455,0.0023613274674169,0.2189589901260436,0.9999748269688556,0.9424348430931668
3,0.08,8,1,Z2,1,multi_mags,0.8498494491366562,28.55793868126296,0.7576066317282002,0.002306806554929,0.2400809646998121,0.9999761796330368,0.9294613388502078
3,0.08,9,1,Z2,1,multi_mags,0.8317348351229763,32.555797475542164,0.7937390015626385,0.0027107211606421,0.2437052618172188,0.9999877186646824,0.9265735078294286
3,0.08,10,1,Z2,1,multi_mags,0.8118740234920074,36.9988659130413,0.8400788840772628,0.002067527557262,0.2727841169113966,0.9999791912347548,0.9061255518218898
3,0.1,1,1,Z2,1,multi_mags,0.9755997037937314,2.072146294932101,0.2937923966964352,0.0017045779988605,0.0871689407850882,0.9999643720372074,0.9871152500945036
3,0.1,2,1,Z2,1,multi_mags,0.9614706379711137,3.83649469758308,0.3096396510468782,0.0014212433327209,0.1141470683485722,0.99998702928214,0.981465354963402
3,0.1,3,1,Z2,1,multi_mags,0.9297456217938054,7.673974402980138,0.4047351851962234,0.0035745509985848,0.1521282340173066,0.9999681876020504,0.9682041919773728
3,0.1,4,1,Z2,1,multi_mags,0.926621609359343,7.959972307273075,0.421735624923548,0.0024337295052578,0.1483774914310927,0.9999818724477648,0.9693278725451586
3,0.1,5,1,Z2,1,multi_mags,0.895097465532789,11.918761646694367,0.4961312134472905,0.002196660345804,0.1791497113830483,0.99998719513673,0.9560698313010942
3,0.1,6,1,Z2,1,multi_mags,0.8851372858577242,13.280987669882686,0.5106827466563078,0.0025163272146348,0.1871499922938938,0.9999821475467272,0.9528460162214198
3,0.1,7,1,Z2,1,multi_mags,0.8537873803110796,17.29716311386293,0.5681414457866344,0.0025892039581204,0.2064898095195454,0.9999788464890558,0.94364855175807
3,0.1,8,1,Z2,1,multi_mags,0.8051245398041543,23.998898228557227,0.6486506954221374,0.0022610595982127,0.2343953622563764,0.99997512653583,0.9265937697673198
3,0.1,9,1,Z2,1,multi_mags,0.7589111296932238,30.810281774814023,0.7109217349617396,0.0022513939077032,0.2598550637817479,0.9999775766210316,0.9091533353896584
3,0.1,10,1,Z2,1,multi_mags,0.739039858468143,33.88183099198711,0.7374392036250828,0.0020677034500695,0.2739932052140029,0.9999678291492998,0.8977354404773936
3,0.12,1,1,Z2,1,multi_mags,0.9763049430043488,1.4776968507858732,0.2712819033235434,0.0027065456453677,0.0890443752920317,0.9999857482706876,0.9896128799629664
3,0.12,2,1,Z2,1,multi_mags,0.980233042995788,1.3512054364677273,0.1864989668721826,0.00275628443382,0.0708873124759523,0.99994101076637,0.993807394292088
3,0.12,3,1,Z2,1,multi_mags,0.967464596211087,2.24194504813256,0.2288445975818021,0.001354784268911,0.0867889624789497,0.9999956026727675,0.9900372072636872
3,0.12,4,1,Z2,1,multi_mags,0.9794264754487316,1.379311067558462,0.1818968315458208,0.0029424532046836,0.0717076053796794,0.9999810233655826,0.9931790527412095
3,0.12,5,1,Z2,1,multi_mags,0.9101615771025025,6.795726701931832,0.3374722752742191,0.0024803495948504,0.1401883184495671,0.9999507634661532,0.9747583699125882
3,0.12,6,1,Z2,1,multi_mags,0.8994179066225493,7.721043655659556,0.3363657913211029,0.0027373034185705,0.1636011955223711,0.9999806489392092,0.9661016137921646
3,0.12,7,1,Z2,1,multi_mags,0.8591514223758816,11.318848563328588,0.3978113589325764,0.0027002090054147,0.1912910139751852,0.9999720491788656,0.9521257661614404
3,0.12,8,1,Z2,1,multi_mags,0.8354484629349574,13.549983873049383,0.426552900591896,0.0022878683786118,0.2036722718619835,0.9999626880659048,0.9452997846368518
3,0.12,9,1,Z2,1,multi_mags,0.8081294680189824,16.20868282023473,0.4625056239177755,0.0024758790073346,0.2084484781351706,0.9999707446811236,0.9425419717759426
3,0.12,10,1,Z2,1,multi_mags,0.7299629331423272,24.41331273526201,0.5451037755172291,0.0030977202201256,0.2540535926109565,0.9999861629202148,0.914418374294176
3,0.14,1,1,Z2,1,multi_mags,0.9819346538363436,0.9016481823514336,0.1898808649512266,0.0056015334481771,0.0686156690458993,0.9999045311121384,0.9931732634361228
3,0.14,2,1,Z2,1,multi_mags,0.9681619927095272,1.6253198996350928,0.1858319463441377,0.0026644458294111,0.0885392986843362,0.9999807506301988,0.9903332097333782
3,0.14,3,1,Z2,1,multi_mags,0.9431955046769248,2.905272412056962,0.2227213134277809,0.0028333106757469,0.1250784486550512,0.999970260706107,0.9810383102516
3,0.14,4,1,Z2,1,multi_mags,0.8947315047658109,5.67884514040007,0.3013828853924117,0.0027676697097305,0.1752752170247419,0.9999469874313004,0.9621661790712228
3,0.14,5,1,Z2,1,multi_mags,0.8559588172515634,8.113990648481188,0.3412097653751865,0.0021876981227008,0.1920427370751378,0.999953721550114,0.9534505077567504
3,0.14,6,1,Z2,1,multi_mags,0.8220005801967049,10.39267764450166,0.3760152045047906,0.0030716737604162,0.2143195063608432,0.9999875678933102,0.9413202318149984
3,0.14,7,1,Z2,1,multi_mags,0.7735605754402917,13.842097787601784,0.4431166522690072,0.0028522494776161,0.2410818284913847,0.9999584536628342,0.9253590097835273
3,0.14,8,1,Z2,1,multi_mags,0.696188766234678,19.92179136923583,0.4964108612894219,0.0024313401220961,0.2874277901237538,0.9999919042092328,0.8875425662868142
3,0.14,9,1,Z2,1,multi_mags,0.6641798132614446,22.632309557102907,0.530340758275607,0.0027629005521659,0.2946009077369866,0.9999858906044576,0.8800932515917103
3,0.14,10,1,Z2,1,multi_mags,0.714943167593055,18.352688970706307,0.4882662948763593,0.004512090905315,0.26429352641962,0.9999739968258996,0.9068035980634604
3,0.16,1,1,Z2,1,multi_mags,0.9578614154078204,1.5577039376297903,0.2452455114874774,0.0035821074867936,0.1178495704981388,0.9999579829928704,0.9798558369091518
3,0.16,2,1,Z2,1,multi_mags,0.9471966042088956,2.0858905820842786,0.1988152426901379,0.0026927194511558,0.1163817662928507,0.9999245406310064,0.9832061704078688
3,0.16,3,1,Z2,1,multi_mags,0.9027154973512248,3.917723640736116,0.2634221792878353,0.0028675496366524,0.1561932917222364,0.99994380604447,0.9694653266881356
3,0.16,4,1,Z2,1,multi_mags,0.8480036606717836,6.482249691927867,0.3295796362936956,0.0033917377727357,0.2087944014164004,0.999979591939804,0.9449567270110713
3,0.16,5,1,Z2,1,multi_mags,0.7888385862773566,9.548712418959289,0.3884826390780347,0.0031590126548841,0.2426405582918478,0.9999511557123556,0.9239658589238434
