model_name,length,evol_num,sample_num,time_interval,loss_type,data_type,J,delta,theta,train_loss,test_loss,train_fide,test_fide,gate_fidelity,similarity,spectrum_diff,H_diff
XXZ_inhomo,10,1,4,0.02,fidelity,product,1.0,1.0,0.0,3.643811845255307e-06,2.449663288106585e-06,0.9999963561881547,0.999997550336712,0.9999935373005904,0.996727313779866,0.0002252679004076,0.0007804094651425
XXZ_inhomo,10,1,4,0.02,fidelity,product,1.0,1.0,0.0,0.0002905682416122,0.0003101690384398,0.9997094317583878,0.9996898309615602,0.9994836683336086,0.9848087716416916,0.1793257499585701,0.003451935051112
XXZ_inhomo,10,1,4,0.02,fidelity,product,1.0,1.0,0.0,4.692000106920613e-05,2.137202430019247e-05,0.9999530799989308,0.9999786279756998,0.999856858262822,0.9825428775490732,0.011071247324463,0.0032144338971636
XXZ_inhomo,10,1,4,0.02,fidelity,product,1.0,1.0,0.0,0.0007492559329078,0.0006964801707449,0.999250744067092,0.999303519829255,0.999039168547446,0.9570963588767434,0.519958372557963,0.0075368039827217
XXZ_inhomo,10,1,4,0.02,multi_mags,product,1.0,1.0,0.0,0.0160754917586539,0.050022925657817,0.998630279109932,0.994495594432522,0.9765004403838562,0.9129120492785172,43.250917863653925,0.0363218758632031
XXZ_inhomo,10,1,4,0.02,multi_mags,product,1.0,1.0,0.0,0.014843254231055,0.0418395525178934,0.998428735140115,0.9961053783470232,0.981122864936959,0.9274693707172876,29.98738938711064,0.0304849092426402
XXZ_inhomo,10,1,4,0.02,multi_mags,product,1.0,1.0,0.0,0.0136313598608024,0.1005399454276033,0.9986235594885444,0.9773239234557092,0.7964023452284072,0.7570021447977145,507.5319979828777,0.0826387787160128
XXZ_inhomo,10,1,4,0.02,multi_mags,product,1.0,1.0,0.0,0.0212748451935851,0.248323665688849,0.998027433573188,0.8879045783829193,0.2868130525201444,0.5115040614613523,3947.46509485134,0.588279708088541
XXZ_inhomo,10,1,5,0.02,fidelity,product,1.0,1.0,0.0,0.0002260009818172,0.0002031189906017,0.9997739990181828,0.9997968810093982,0.9997181310520472,0.9769310153039564,0.0700049636747391,0.0044995632259764
XXZ_inhomo,10,1,5,0.02,fidelity,product,1.0,1.0,0.0,4.272916742542599e-05,5.0990880581691655e-05,0.9999572708325746,0.9999490091194184,0.9999184793469404,0.9697036331234066,0.0091461100209539,0.0040326469798082
XXZ_inhomo,10,1,5,0.02,fidelity,product,1.0,1.0,0.0,1.9224909212356422e-06,1.2403922193815475e-06,0.9999980775090788,0.9999987596077806,0.9999965284099298,0.948297225111186,0.000272998784037,0.0054358953569586
XXZ_inhomo,10,1,5,0.02,fidelity,product,1.0,1.0,0.0,2.225901384544926e-06,2.9599957275250333e-06,0.9999977740986156,0.9999970400042724,0.9999945200799226,0.9620047969143196,0.0002108736416472,0.0041558501553489
XXZ_inhomo,10,1,5,0.02,multi_mags,product,1.0,1.0,0.0,0.0154044386051901,0.0354776012233734,0.998592592488161,0.9969437647681906,0.9819082005952964,0.9300218105270864,30.20739744233429,0.0316107026809445
XXZ_inhomo,10,1,5,0.02,multi_mags,product,1.0,1.0,0.0,0.0146001013180546,0.0406148682572071,0.9981812672491766,0.996077807283792,0.9839659547554824,0.9353428169146096,25.540194068480275,0.0289468417874663
XXZ_inhomo,10,1,5,0.02,multi_mags,product,1.0,1.0,0.0,0.0182533619817887,0.1121222240343626,0.99846526231782,0.9723570267167798,0.8308304542210014,0.7816170826459478,420.4425071380582,0.0810636042436737
XXZ_inhomo,10,1,5,0.02,multi_mags,product,1.0,1.0,0.0,0.0320593613489028,0.034915038700455,0.9978261428361068,0.9959150190052652,0.9693500306683924,0.8704733254105104,60.3196631738137,0.0477588250391142
XXZ_inhomo,10,1,6,0.02,fidelity,product,1.0,1.0,0.0,8.230896822669642e-06,1.0326514556013857e-05,0.9999917691031772,0.999989673485444,0.9999809472060854,0.9817893796092592,0.0008885584462688,0.0024302665244126
XXZ_inhomo,10,1,6,0.02,fidelity,product,1.0,1.0,0.0,1.83335983505728e-06,9.585565965419818e-07,0.9999981666401648,0.9999990414434036,0.9999969070466086,0.974334257078216,0.0002537842400687,0.0028871409302663
XXZ_inhomo,10,1,6,0.02,fidelity,product,1.0,1.0,0.0,1.356365969540363e-07,4.144355417734502e-07,0.999999864363403,0.9999995855644582,0.999997383254662,0.9618724117756924,0.0001196400296501,0.0041073476747965
XXZ_inhomo,10,1,6,0.02,fidelity,product,1.0,1.0,0.0,0.0001374709013267,0.0002384781882136,0.9998625290986732,0.9997615218117863,0.9996598578547736,0.9632273102450196,0.1201580370270347,0.0053359281886244
XXZ_inhomo,10,1,6,0.02,multi_mags,product,1.0,1.0,0.0,0.0208185160476518,0.0267439868172045,0.9980552182025374,0.9977444093421254,0.9914482099571806,0.9469356486934748,12.523312506132976,0.0235303362032486
XXZ_inhomo,10,1,6,0.02,multi_mags,product,1.0,1.0,0.0,0.0135785831262213,0.0241819525591185,0.9987220292544504,0.9983996270201076,0.9928191042001676,0.954077170766276,9.54830545911681,0.0218396794447794
XXZ_inhomo,10,1,6,0.02,multi_mags,product,1.0,1.0,0.0,0.0193864319110131,0.0290869168183009,0.9990321888347822,0.9981715443384872,0.988544295277726,0.873992278421142,18.417028077107464,0.0387796437548468
XXZ_inhomo,10,1,6,0.02,multi_mags,product,1.0,1.0,0.0,0.0123934587263525,0.0208844468110267,0.9992865488569416,0.9987882034925332,0.9934204026495876,0.8814177016027627,9.299209093014976,0.0320921538115323
XXZ_inhomo,10,1,7,0.02,fidelity,product,1.0,1.0,0.0,8.676656149120276e-08,1.828018855176694e-07,0.9999999132334384,0.9999998171981144,0.9999989153810412,0.9696486815791988,0.0001833315211493,0.0032370239120599
XXZ_inhomo,10,1,7,0.02,fidelity,product,1.0,1.0,0.0,1.33065350738093e-07,2.1247870274354602e-07,0.9999998669346492,0.9999997875212971,0.9999989349083156,0.9786442099081422,0.0001329581832675,0.0023656896169451
XXZ_inhomo,10,1,7,0.02,fidelity,product,1.0,1.0,0.0,1.186149811815973e-06,1.016409365228732e-06,0.9999988138501882,0.9999989835906348,0.9999982256889816,0.9617392738134722,8.329905695377749e-05,0.0039802616704568
XXZ_inhomo,10,1,7,0.02,fidelity,product,1.0,1.0,0.0,5.606015630821304e-06,2.7248151210246263e-05,0.9999943939843692,0.9999727518487898,0.9999645039882248,0.9527825926654104,0.0026093084551633,0.0051219097352532
XXZ_inhomo,10,1,7,0.02,multi_mags,product,1.0,1.0,0.0,0.0143185925671852,0.0231722836200799,0.9988664466443754,0.9984149296747674,0.992785148744611,0.947908449548476,9.281247965025024,0.0237837734054495
XXZ_inhomo,10,1,7,0.02,multi_mags,product,1.0,1.0,0.0,0.0217391818783983,0.0267533337430195,0.9989183375766714,0.9983374658754116,0.9906109958909814,0.9485780161052472,13.810792284735152,0.0242466840977691
XXZ_inhomo,10,1,7,0.02,multi_mags,product,1.0,1.0,0.0,0.0189236345715471,0.0209993861351711,0.9990944514428872,0.9989068311097848,0.9946655509851376,0.8741235473782151,6.592453104570296,0.0308922322547929
XXZ_inhomo,10,1,7,0.02,multi_mags,product,1.0,1.0,0.0,0.0160395195090388,0.0188009590191739,0.999187071086212,0.9988680174266484,0.9926294351151554,0.8880728398601476,10.498425533606689,0.0327015635025641
XXZ_inhomo,10,1,8,0.02,fidelity,product,1.0,1.0,0.0,5.948901745878032e-05,6.015391538538584e-05,0.9999405109825412,0.9999398460846146,0.9999227746047012,0.9574203701393066,0.0102966621410899,0.005403772857492
XXZ_inhomo,10,1,8,0.02,fidelity,product,1.0,1.0,0.0,0.0001591796065998,0.0002247895857675,0.9998408203934002,0.9997752104142325,0.9996958834414892,0.96459448616292,0.0603068786914064,0.0054954270727027
XXZ_inhomo,10,1,8,0.02,fidelity,product,1.0,1.0,0.0,0.0002030268877606,0.0001701350000934,0.9997969731122394,0.9998298649999066,0.999768333525106,0.9506325992069896,0.0477714255104626,0.0069312598906155
XXZ_inhomo,10,1,8,0.02,fidelity,product,1.0,1.0,0.0,2.150554521129777e-07,8.390057163465414e-07,0.999999784944548,0.9999991609942837,0.9999983805035982,0.9496536966127522,0.0002026840667199,0.0051509580000296
XXZ_inhomo,10,1,8,0.02,multi_mags,product,1.0,1.0,0.0,0.014579863498392,0.0195491605310274,0.9991552122258168,0.9990301918776904,0.9962941657468862,0.9577718194969532,4.782534208943168,0.0199388051881387
XXZ_inhomo,10,1,8,0.02,multi_mags,product,1.0,1.0,0.0,0.0134140242410421,0.0154915108274397,0.9992739674516836,0.9991531718381782,0.99651115380601,0.9563075470115086,3.731262336010583,0.019001835352514
XXZ_inhomo,10,1,8,0.02,multi_mags,product,1.0,1.0,0.0,0.0129832810070549,0.0162299938245413,0.9994376251636548,0.9991868296628392,0.9947369509493832,0.8764596690754131,6.602026929805945,0.030890856951858
XXZ_inhomo,10,1,8,0.02,multi_mags,product,1.0,1.0,0.0,0.0162573961516262,0.0226604064224385,0.9992652803071612,0.9987265628371808,0.9922146045797005,0.8920132939429576,12.173204199793572,0.0315648827897791
XXZ_inhomo,10,1,9,0.02,fidelity,product,1.0,1.0,0.0,7.283269021218788e-08,1.7335792490413837e-07,0.9999999271673098,0.9999998266420752,0.9999990758857104,0.9682071990482226,4.341379432321926e-05,0.0033505429342419
XXZ_inhomo,10,1,9,0.02,fidelity,product,1.0,1.0,0.0,7.497702847469867e-08,1.2292864959295713e-07,0.9999999250229716,0.9999998770713504,0.999999292356996,0.9643068384550696,4.772589922202742e-05,0.003714344062476
XXZ_inhomo,10,1,9,0.02,fidelity,product,1.0,1.0,0.0,7.027311499374633e-08,1.5537245823260548e-07,0.999999929726885,0.9999998446275418,0.999999407851248,0.9406525040743132,6.360416056865537e-05,0.0060037784444129
XXZ_inhomo,10,1,9,0.02,fidelity,product,1.0,1.0,0.0,1.6842850298903755e-06,1.7817919396589943e-06,0.99999831571497,0.9999982182080605,0.9999967454425992,0.946023873619112,0.0002907128471412,0.0056030033109409
XXZ_inhomo,10,1,9,0.02,multi_mags,product,1.0,1.0,0.0,0.014419664372682,0.0158450215010251,0.9992598957214672,0.9992829093518004,0.9968809255164436,0.96298523482783,3.990037013106075,0.0168066805845167
XXZ_inhomo,10,1,9,0.02,multi_mags,product,1.0,1.0,0.0,0.0096334068747383,0.0205116858708982,0.9993663877641094,0.9989029269158884,0.995198594067155,0.9450478150324286,5.345137367079763,0.0232964826046894
XXZ_inhomo,10,1,9,0.02,multi_mags,product,1.0,1.0,0.0,0.0142768582956615,0.0200020821443274,0.9993617716884284,0.9990189213543318,0.9941176928187784,0.8813820617627434,7.952936484033032,0.0311708113544825
XXZ_inhomo,10,1,9,0.02,multi_mags,product,1.0,1.0,0.0,0.0111725561021608,0.0151116190612057,0.9995226169723572,0.9993529327622368,0.9962592558165896,0.8951392122426118,4.5102717959285386,0.02688825157813
XXZ_inhomo,10,1,10,0.02,fidelity,product,1.0,1.0,0.0,6.502487026605054e-08,1.0052114529646161e-07,0.9999999349751296,0.9999998994788548,0.9999995339917788,0.971704493655392,4.262897305377448e-05,0.0029499787416283
XXZ_inhomo,10,1,10,0.02,fidelity,product,1.0,1.0,0.0,7.559546112423376e-07,6.146000294249276e-07,0.9999992440453888,0.9999993853999706,0.9999988875250246,0.9340673047752128,0.0001070676262202,0.0066952200793845
XXZ_inhomo,10,1,10,0.02,fidelity,product,1.0,1.0,0.0,3.906181609281134e-07,7.680168880863647e-07,0.9999996093818392,0.999999231983112,0.999998527786013,0.945147970251508,0.0001272422296092,0.0055943890452136
XXZ_inhomo,10,1,10,0.02,fidelity,product,1.0,1.0,0.0,2.6938250696773025e-07,4.126511415902812e-07,0.999999730617493,0.9999995873488584,0.999998949834022,0.9503059599286968,9.94355764377814e-05,0.0050930707843072
XXZ_inhomo,10,1,10,0.02,multi_mags,product,1.0,1.0,0.0,0.0187068695510212,0.0158533054872951,0.9992484599936056,0.9993511791522178,0.9971734063107648,0.944110343619026,2.7487818430593323,0.0195998645909354
XXZ_inhomo,10,1,10,0.02,multi_mags,product,1.0,1.0,0.0,0.0102575899159055,0.0151392424161131,0.999526250273582,0.999350552785518,0.9979222220117884,0.9286556961149002,1.937864826515735,0.0197236907993137
XXZ_inhomo,10,1,10,0.02,multi_mags,product,1.0,1.0,0.0,0.0145174326312702,0.0137376660970564,0.999496905442834,0.999476600930694,0.996563687235007,0.8889942904080715,4.145613401020039,0.0265989709371184
XXZ_inhomo,10,1,10,0.02,multi_mags,product,1.0,1.0,0.0,0.0128391120750473,0.0123315537975917,0.9995411948310288,0.999541958999302,0.997427004672948,0.9014393179478536,2.533225973658995,0.0231040460839588
XXZ_inhomo,10,1,11,0.02,fidelity,product,1.0,1.0,0.0,3.956341898536665e-08,6.356414727903825e-08,0.999999960436581,0.9999999364358528,0.9999996597642504,0.9335451626826996,2.259792120231009e-05,0.0066568096774562
XXZ_inhomo,10,1,11,0.02,fidelity,product,1.0,1.0,0.0,1.878028037527457e-07,2.2043640379720841e-07,0.9999998121971962,0.9999997795635962,0.9999993165492062,0.9369697813577642,7.307302161901255e-05,0.006356312142881
XXZ_inhomo,10,1,11,0.02,fidelity,product,1.0,1.0,0.0,2.802343843644195e-07,3.31100379447058e-07,0.9999997197656156,0.9999996688996206,0.9999993382411112,0.94748870848611,9.400376349304324e-05,0.005334252696156
XXZ_inhomo,10,1,11,0.02,fidelity,product,1.0,1.0,0.0,7.828556853550772e-06,5.549145955630053e-06,0.9999921714431464,0.9999944508540444,0.999991395492495,0.9539783879830446,0.0004156432674396,0.0048885526174886
XXZ_inhomo,10,1,11,0.02,multi_mags,product,1.0,1.0,0.0,0.0095340485926917,0.0119805964042175,0.9996205296723824,0.9995489552686324,0.9980570088333828,0.9310412155896224,1.622916987423298,0.0190128219816207
XXZ_inhomo,10,1,11,0.02,multi_mags,product,1.0,1.0,0.0,0.0150873344920035,0.0161089371680854,0.9994356581775838,0.9992966220342,0.9967465038721908,0.9298676781171168,2.965866038360192,0.0218455285396456
XXZ_inhomo,10,1,11,0.02,multi_mags,product,1.0,1.0,0.0,0.0114136534656616,0.0109428436392491,0.9996923812256672,0.999669962855683,0.998153439285444,0.8985153609794926,1.5240127732677535,0.021780390687066
XXZ_inhomo,10,1,11,0.02,multi_mags,product,1.0,1.0,0.0,0.0130332819714131,0.0126098224917874,0.9996422151911144,0.9995943321032846,0.9977087029969448,0.8829749356689842,2.015820107321264,0.0240877063033502
XXZ_inhomo,10,1,12,0.02,fidelity,product,1.0,1.0,0.0,2.1403536936137613e-06,1.7347930262312516e-05,0.9999978596463064,0.9999826520697376,0.9999767440648574,0.9324759864280046,0.0012748513319814,0.0071603104050659
XXZ_inhomo,10,1,12,0.02,fidelity,product,1.0,1.0,0.0,7.40866591675271e-06,1.9838083667456097e-05,0.9999925913340832,0.9999801619163324,0.9999738035588231,0.9088777031109336,0.0019530541779848,0.0095606758055666
XXZ_inhomo,10,1,12,0.02,fidelity,product,1.0,1.0,0.0,0.0001115497917403,0.000141583741984,0.9998884502082596,0.999858416258016,0.9998207878572534,0.954078460621166,0.0294960044318022,0.0059858929529817
XXZ_inhomo,10,1,12,0.02,fidelity,product,1.0,1.0,0.0,7.032524940164819e-08,7.86977386590948e-08,0.9999999296747506,0.9999999213022612,0.9999996734060488,0.9571122378381663,2.817687797211621e-05,0.0043567475211736
XXZ_inhomo,10,1,12,0.02,multi_mags,product,1.0,1.0,0.0,0.0238766487283842,0.0207675200566289,0.99914572630246,0.9992455201569208,0.997879431763528,0.9408834765382318,1.667565621695806,0.0183143833470049
XXZ_inhomo,10,1,12,0.02,multi_mags,product,1.0,1.0,0.0,0.0086771001120736,0.0103251201054115,0.9997010128720528,0.9996545093190056,0.9987593820300296,0.94703984088572,0.7326319340106949,0.0157419009548828
XXZ_inhomo,10,1,12,0.02,multi_mags,product,1.0,1.0,0.0,0.0106369099945806,0.0109738952232935,0.9997190381818044,0.9996993623186116,0.9983403110005185,0.8736929308574694,1.1748509249596255,0.0243097998124585
XXZ_inhomo,10,1,12,0.02,multi_mags,product,1.0,1.0,0.0,0.0149055129762438,0.0134010454053864,0.9996078172916016,0.99964590035408,0.9986241808470012,0.8849377922080344,1.1106130364558275,0.0218472718157846
XXZ_inhomo,10,1,13,0.02,fidelity,product,1.0,1.0,0.0,2.831938217262575e-08,4.247690621461686e-08,0.9999999716806178,0.9999999575230938,0.9999997398420684,0.9134115752446909,3.189077508839008e-05,0.0086057054824007
XXZ_inhomo,10,1,13,0.02,fidelity,product,1.0,1.0,0.0,2.452991462398302e-06,5.499593679680892e-06,0.9999975470085376,0.9999945004063204,0.9999901946301152,0.9086321524904796,0.0006244973501821,0.0091715754163342
XXZ_inhomo,10,1,13,0.02,fidelity,product,1.0,1.0,0.0,3.082395885467548e-05,0.0001202155754992,0.9999691760411452,0.9998797844245008,0.9998417201744246,0.955443585029874,0.0241032141395589,0.0061659705634161
XXZ_inhomo,10,1,13,0.02,fidelity,product,1.0,1.0,0.0,2.738423139880819e-05,1.4934873768690515e-05,0.9999726157686012,0.9999850651262312,0.9999774822785292,0.9575165864361458,0.0016041944111554,0.0046930397648548
XXZ_inhomo,10,1,13,0.02,multi_mags,product,1.0,1.0,0.0,0.0090650619227249,0.0106983972432971,0.9997719193035632,0.9997246788384446,0.9990090743689676,0.9379451285418564,0.4751330668152525,0.0150676055928044
XXZ_inhomo,10,1,13,0.02,multi_mags,product,1.0,1.0,0.0,0.0094958733084216,0.0103820194098212,0.999752539098293,0.9997192841093888,0.9989997564090872,0.9271351636738075,0.5172097895420386,0.0161000752385769
XXZ_inhomo,10,1,13,0.02,multi_mags,product,1.0,1.0,0.0,0.0169827157899804,0.0083793523575852,0.9996062890963257,0.9998407235933252,0.9992937016267353,0.8834210688668903,0.3996562348630186,0.018969364728048
XXZ_inhomo,10,1,13,0.02,multi_mags,product,1.0,1.0,0.0,0.0107783416190792,0.0121174618361977,0.999753716880646,0.9997180555547648,0.9988234522618336,0.8798186118004739,0.6633633033591438,0.0207731283042906
XXZ_inhomo,10,1,14,0.02,fidelity,product,1.0,1.0,0.0,1.4107048041056558e-05,1.695434761328496e-05,0.9999858929519588,0.9999830456523868,0.9999741403773134,0.9062414807482958,0.0028731369692873,0.0097800105036986
XXZ_inhomo,10,1,14,0.02,fidelity,product,1.0,1.0,0.0,0.0002804242959237,0.0001972537999154,0.9997195757040762,0.9998027462000846,0.9997332878784598,0.9138130397492854,0.0586623938828716,0.010197865326873
XXZ_inhomo,10,1,14,0.02,fidelity,product,1.0,1.0,0.0,6.980266722300676e-05,4.8413355434262506e-05,0.999930197332777,0.9999515866445656,0.9999282611826597,0.9476812458329888,0.0092305776435138,0.0061006775506671
XXZ_inhomo,10,1,14,0.02,fidelity,product,1.0,1.0,0.0,1.684802505841354e-06,3.435774409532577e-06,0.9999983151974942,0.9999965642255904,0.9999952124303572,0.9647273858235568,0.0002473334841244,0.0037979496860144
XXZ_inhomo,10,1,14,0.02,multi_mags,product,1.0,1.0,0.0,0.0088303519922567,0.0111950515506497,0.9997999465547578,0.9997428521062312,0.9992181992784506,0.927717715844994,0.3910058777748201,0.0155035813331782
XXZ_inhomo,10,1,14,0.02,multi_mags,product,1.0,1.0,0.0,0.0133527158835309,0.0126522065533726,0.9996474768841586,0.9996547510793298,0.9989265117107998,0.9329303045908351,0.5389319084700266,0.0163250752602872
XXZ_inhomo,10,1,14,0.02,multi_mags,product,1.0,1.0,0.0,0.0081749623243293,0.0096791952001426,0.9998443047395849,0.9997748441450272,0.9989238788078044,0.8810114356217564,0.5350688552243119,0.0205702864818715
XXZ_inhomo,10,1,14,0.02,multi_mags,product,1.0,1.0,0.0,0.0152278628414077,0.0088537275865435,0.9996640107597126,0.9998390342127011,0.9993533164668305,0.8862404142528024,0.2859688165104048,0.0187187246335853
XXZ_inhomo,10,1,15,0.02,fidelity,product,1.0,1.0,0.0,5.94958819155611e-06,6.64164824104585e-06,0.9999940504118084,0.999993358351759,0.9999890437821434,0.9119760276908118,0.0006922118592104,0.0088441539786612
XXZ_inhomo,10,1,15,0.02,fidelity,product,1.0,1.0,0.0,3.164639261754587e-08,3.805092718689451e-08,0.9999999683536074,0.9999999619490728,0.9999997959993732,0.908408612035802,1.707922464014146e-05,0.0090830819142256
XXZ_inhomo,10,1,15,0.02,fidelity,product,1.0,1.0,0.0,3.544360349660991e-08,5.32073241021891e-08,0.9999999645563964,0.999999946792676,0.9999997440537666,0.9612734037023648,1.3629020877985777e-05,0.0039329497309328
XXZ_inhomo,10,1,15,0.02,fidelity,product,1.0,1.0,0.0,6.009113707738933e-07,3.219766344653152e-07,0.9999993990886292,0.9999996780233656,0.9999992409188696,0.9640175326155498,8.078698343693213e-05,0.0037253415154829
XXZ_inhomo,10,1,15,0.02,multi_mags,product,1.0,1.0,0.0,0.0124087532782037,0.0111354752755696,0.9997176813905408,0.9997621114286176,0.9993235606378617,0.9259059266228252,0.4073029505483244,0.0152216527054533
XXZ_inhomo,10,1,15,0.02,multi_mags,product,1.0,1.0,0.0,0.0110497397518955,0.0122832349088596,0.9997597479505654,0.9997332619254078,0.9992460613317584,0.9360662055008356,0.4078714246678368,0.0145728645125493
XXZ_inhomo,10,1,15,0.02,multi_mags,product,1.0,1.0,0.0,0.0122989842427675,0.010104356009809,0.999770816276353,0.9998290032375658,0.9994025353995408,0.8676650691268042,0.2423086994405089,0.0203283105903289
XXZ_inhomo,10,1,15,0.02,multi_mags,product,1.0,1.0,0.0,0.0091972403123683,0.0101789407704727,0.999835479646759,0.999808077202774,0.9993096928452035,0.8709632921375772,0.5127738240816092,0.0202333307646219
XXZ_inhomo,10,1,16,0.02,fidelity,product,1.0,1.0,0.0,4.3683575262853935e-05,1.7132679562270603e-05,0.9999563164247371,0.9999828673204376,0.9999769064511428,0.9114391601440088,0.0015316825522545,0.0093038528355736
XXZ_inhomo,10,1,16,0.02,fidelity,product,1.0,1.0,0.0,1.0150591034374656e-07,7.926415490633333e-08,0.9999998984940895,0.9999999207358452,0.9999997675219088,0.8985403395843976,3.972618216804776e-05,0.0100452844569063
XXZ_inhomo,10,1,16,0.02,fidelity,product,1.0,1.0,0.0,4.7875185599677295e-05,5.551883731946816e-05,0.9999521248144004,0.9999444811626804,0.9999323328995052,0.9642601799608156,0.0059436482026298,0.0043474710194334
