model_name,length,evol_num,sample_num,time_interval,loss_type,data_type,J,delta,lamda,train_loss,test_loss,train_fide,test_fide,gate_fidelity,similarity,spectrum_diff,H_diff
xorX,10,1,28,0.02,fidelity,product,1.0,0.1,1.0,4.401984885493704e-07,6.513339512181915e-07,0.9999995598015116,0.9999993486660488,0.9999991526681764,0.9536849005458496,0.000111768678103,0.004638512632006
xorX,10,1,28,0.02,fidelity,product,1.0,0.1,1.0,5.994865837077867e-08,2.0446570225818306e-07,0.9999999400513416,0.9999997955342976,0.9999997832360024,0.9470882591896428,8.14149863964585e-06,0.0052642379011027
xorX,10,1,28,0.02,fidelity,product,1.0,0.1,1.0,7.618202036319133e-06,1.0939377707908092e-05,0.9999923817979636,0.999989060622292,0.999985518031705,0.9533523926439046,0.0005886085577863,0.0050118637371346
xorX,10,1,28,0.02,fidelity,product,1.0,0.1,1.0,1.2957055111062488e-06,6.305125703764958e-07,0.9999987042944888,0.9999993694874296,0.999999147681746,0.9889948700297532,7.36939878359255e-05,0.0012058665367791
xorX,10,1,28,0.02,fidelity,product,1.0,0.1,1.0,4.380691534133785e-05,1.6777809429657786e-05,0.9999561930846588,0.9999832221905705,0.9999728133576036,0.9846778128538431,0.0010556681939345,0.0018099657786286
xorX,10,1,28,0.02,multi_mags,linear_scar,1.0,0.1,1.0,0.0049311958360234,0.8108790907980332,0.9960836501553638,0.2491385493059479,0.0644069615356213,0.3851054423642348,5078.305222977702,0.2117491821042741
xorX,10,1,28,0.02,multi_mags,linear_scar,1.0,0.1,1.0,0.0070509521379158,0.8014241203098333,0.9967502627523772,0.2609012100292567,0.0628936558387843,0.3836785432654739,5116.066727480207,0.2080380985309227
xorX,10,1,28,0.02,multi_mags,non_product,1.0,0.1,1.0,0.0004551019243551,0.0057748333692551,0.9999476835128782,0.999949333970623,0.9998819732327596,0.96926602983914,0.0019319346336575,0.004673190259124
xorX,10,1,28,0.02,multi_mags,non_product,1.0,0.1,1.0,0.0004183155895032,0.0058204004394698,0.9999563292895404,0.9999499763252828,0.9998955164292788,0.960570974367942,0.0026495132833863,0.0053993770554637
xorX,10,1,28,0.02,multi_mags,product,1.0,0.1,1.0,0.0080908251691901,0.0092113709786707,0.9999138500040884,0.9998928892237708,0.999800409247836,0.7605073987751219,0.0022298405906858,0.0267716183565795
xorX,10,1,28,0.02,multi_mags,product,1.0,0.1,1.0,0.0098728693210595,0.0083811085137672,0.9998868489514864,0.9999121251366084,0.9998267440380288,0.761896901691693,0.0040884687813673,0.0264246598914795
xorX,10,1,28,0.02,multi_mags,product,1.0,0.1,1.0,0.0081087032442821,0.0087977935970875,0.9999259944139776,0.9999120081434928,0.9998512812955396,0.9836443475990982,0.0024352369205543,0.0033238346239988
xorX,10,1,28,0.02,multi_mags,product,1.0,0.1,1.0,0.0145720241163674,0.0085273266707751,0.9997617737748332,0.9999097506544712,0.9998363006501296,0.9832754803429572,0.0018360933140659,0.0040688613731088
xorX,10,1,28,0.02,multi_mags,product,1.0,0.1,1.0,0.0085555711994453,0.0156173425460864,0.9998870030215532,0.9996955804635592,0.9995155413367884,0.9746500462128468,0.0127959957070328,0.006297610311404
xorX,10,1,28,0.02,multi_mags,product,1.0,0.1,1.0,0.0090262271931603,0.0080362290333818,0.9998789461887566,0.9998974201101212,0.9997837195313128,0.9706288615576462,0.0041171272409769,0.0062632779357174
xorX,10,1,29,0.02,fidelity,linear_scar,1.0,0.1,1.0,7.551150082996116e-08,0.0111234657851317,0.9999999244884992,0.9888765342148682,0.9718047908208892,0.8540947298349431,3.6822386231184296,0.0244225927783292
xorX,10,1,29,0.02,fidelity,linear_scar,1.0,0.1,1.0,6.089082738025553e-08,0.0115976509116765,0.9999999391091726,0.9884023490883236,0.9709236346059448,0.8696054199341858,4.310844485184429,0.0219634668098997
xorX,10,1,29,0.02,fidelity,non_product,1.0,0.1,1.0,3.9314130395595726e-08,1.9613117330230525e-07,0.9999999606858696,0.9999998038688268,0.9999998994155626,0.9903801421936712,5.4305868432869205e-06,0.0009932156121423
xorX,10,1,29,0.02,fidelity,non_product,1.0,0.1,1.0,1.6463678841338591e-06,3.53660345453477e-07,0.999998353632116,0.9999996463396544,0.9999994519709614,0.9879770656825566,9.126401218258514e-05,0.001221371545057
xorX,10,1,29,0.02,fidelity,product,1.0,0.1,1.0,1.1938087606244707e-06,9.092474897443026e-07,0.9999988061912394,0.9999990907525104,0.9999990145146946,0.955852319585211,6.54797761842007e-05,0.0044808591389315
xorX,10,1,29,0.02,fidelity,product,1.0,0.1,1.0,6.179424560937008e-08,2.931731043487318e-07,0.9999999382057544,0.9999997068268957,0.9999997294883268,0.9588713346809474,2.895015891210594e-05,0.0041025386159655
xorX,10,1,29,0.02,fidelity,product,1.0,0.1,1.0,2.595522535786543e-06,3.832447376228565e-06,0.9999974044774642,0.9999961675526238,0.9999942842725388,0.9539041580787426,0.0003631927867546,0.0047467091300416
xorX,10,1,29,0.02,fidelity,product,1.0,0.1,1.0,2.418963859196488e-05,1.2938554302621696e-05,0.999975810361408,0.9999870614456974,0.9999822206899835,0.9480434251708756,0.0002605048580944,0.0056053444636852
xorX,10,1,29,0.02,fidelity,product,1.0,0.1,1.0,2.2170636388874065e-05,3.612280012776914e-05,0.9999778293636112,0.9999638771998722,0.9999414129988669,0.9883128770501708,0.0017159648879066,0.0015837778661204
xorX,10,1,29,0.02,fidelity,product,1.0,0.1,1.0,1.198036498228916e-06,9.887159309052151e-07,0.9999988019635018,0.9999990112840692,0.9999988137625498,0.9852333677338928,3.924285200781284e-05,0.0016451666799459
xorX,10,1,29,0.02,multi_mags,linear_scar,1.0,0.1,1.0,0.0051517399127266,0.7814277501470624,0.9966366320046254,0.2881805277604887,0.0627913891633491,0.3832756636930544,5114.936260526498,0.2097413543754684
xorX,10,1,29,0.02,multi_mags,linear_scar,1.0,0.1,1.0,0.0064039178885528,0.8084359594525483,0.996507986495524,0.2519321133374484,0.063656731757026,0.3839477750351409,5115.124793787961,0.2071389687794761
xorX,10,1,29,0.02,multi_mags,non_product,1.0,0.1,1.0,0.0003991495311297,0.002785683038983,0.9999590553554748,0.9999887238594468,0.9999700613476636,0.9627824870607788,0.0012650088787257,0.0045301748214616
xorX,10,1,29,0.02,multi_mags,non_product,1.0,0.1,1.0,0.0004539690150015,0.0039124283968395,0.9999516461414124,0.9999715965547842,0.9999215980123946,0.9662402495323952,0.005904919964498,0.004318391730583
xorX,10,1,29,0.02,multi_mags,product,1.0,0.1,1.0,0.0103116018974442,0.0092571816289614,0.9998635694482249,0.9998880710117038,0.9998121443091428,0.7645539477492271,0.0047093612221322,0.026275179845218
xorX,10,1,29,0.02,multi_mags,product,1.0,0.1,1.0,0.0091394672572414,0.0079020024830054,0.9998982470906028,0.999919862580041,0.999853439381875,0.7651207894267357,0.0022561109789077,0.0259279055628357
xorX,10,1,29,0.02,multi_mags,product,1.0,0.1,1.0,0.0325955327449686,0.041480515176406,0.998846777531922,0.9981280839988677,0.9971561488916076,0.9703913364752944,0.3814131902788257,0.0090874108420237
xorX,10,1,29,0.02,multi_mags,product,1.0,0.1,1.0,0.0077168866222263,0.0084358501418746,0.9999327471209808,0.9999208680508774,0.9998775125369502,0.9789331955983768,0.0019256070102682,0.0039307454426767
xorX,10,1,29,0.02,multi_mags,product,1.0,0.1,1.0,0.0103483092811643,0.0096268785354986,0.9998506127100644,0.9998516407592746,0.9996799829106212,0.9693822665889136,0.0017351916745993,0.0067131011833181
xorX,10,1,29,0.02,multi_mags,product,1.0,0.1,1.0,0.0183409142615317,0.0166498736598753,0.999612754792342,0.9996728504130412,0.999475819718266,0.9733184303761212,0.0036221025742894,0.0059754483093858
xorX,10,1,30,0.02,fidelity,linear_scar,1.0,0.1,1.0,2.154147599187084e-07,0.0111823892562779,0.99999978458524,0.988817610743722,0.9719233941787504,0.881811477050384,3.87537192724934,0.0207423855241562
xorX,10,1,30,0.02,fidelity,linear_scar,1.0,0.1,1.0,2.667783795640144e-05,0.0108794361044352,0.9999733221620436,0.9891205638955648,0.972006697267992,0.8420458727595512,3.787328039421117,0.0257902123907084
xorX,10,1,30,0.02,fidelity,non_product,1.0,0.1,1.0,4.019871459037816e-07,5.605400653641013e-07,0.999999598012854,0.9999994394599346,0.9999989612062292,0.9876123955947586,3.478323315017881e-05,0.0013430866759123
xorX,10,1,30,0.02,fidelity,non_product,1.0,0.1,1.0,1.2347462604811454e-05,3.903248812164861e-06,0.9999876525373952,0.9999960967511878,0.9999903728084742,0.9876831801982776,0.0005192697302312,0.0014645259932045
xorX,10,1,30,0.02,fidelity,product,1.0,0.1,1.0,3.86277489101694e-05,2.7109688780835303e-05,0.9999613722510898,0.9999728903112192,0.9999622539600233,0.968761197996776,0.0011910816905458,0.003638826046419
xorX,10,1,30,0.02,fidelity,product,1.0,0.1,1.0,2.336153220861004e-05,5.900454560447965e-05,0.9999766384677914,0.9999409954543956,0.9999165250263604,0.9658030743398508,0.0015341021136925,0.0041622722581854
xorX,10,1,30,0.02,fidelity,product,1.0,0.1,1.0,3.328438000771428e-07,3.727934761998952e-07,0.9999996671562,0.9999996272065238,0.9999995331511552,0.9487044147400456,3.7686012854830025e-05,0.0051135448931349
xorX,10,1,30,0.02,fidelity,product,1.0,0.1,1.0,4.6579707979610425e-08,1.998591555585349e-07,0.999999953420292,0.9999998001408444,0.9999998344034352,0.9507295015208572,7.330459949661793e-06,0.0048974990872801
xorX,10,1,30,0.02,fidelity,product,1.0,0.1,1.0,1.1338048033771032e-07,2.921360283680841e-07,0.9999998866195196,0.9999997078639716,0.9999996529075006,0.98941525046558,3.731123327963715e-05,0.0011482225026462
xorX,10,1,30,0.02,fidelity,product,1.0,0.1,1.0,1.8857943351324733e-07,5.489193295460382e-07,0.9999998114205664,0.9999994510806705,0.9999993576608244,0.9891943506839892,9.631613017704567e-05,0.0011855216558521
xorX,10,1,30,0.02,multi_mags,linear_scar,1.0,0.1,1.0,0.0066148679346221,0.8268809723904795,0.995600829182457,0.2436038518982868,0.0619534076971991,0.3826650410108853,5148.629490081205,0.2076847739048009
xorX,10,1,30,0.02,multi_mags,linear_scar,1.0,0.1,1.0,0.0048824827728134,0.795071264488499,0.9949557204887074,0.2619061389029462,0.0656953450743534,0.3863221591798852,5071.331779746875,0.2024946022249491
xorX,10,1,30,0.02,multi_mags,non_product,1.0,0.1,1.0,0.0004828668401825,0.0046985091422582,0.9999457608697504,0.9999683325078248,0.999910982518758,0.971417139924624,0.0015602577822765,0.0041356406512668
xorX,10,1,30,0.02,multi_mags,non_product,1.0,0.1,1.0,0.0003684112557099,0.0043274325254995,0.9999723039204154,0.9999658628748044,0.9999285809610536,0.9695868603398624,0.0014808978970158,0.0042375918384362
xorX,10,1,30,0.02,multi_mags,product,1.0,0.1,1.0,0.0109425949841555,0.0122944533540329,0.9998559608662292,0.9997981265482596,0.9994496981206736,0.7711675963383607,0.1188075770670884,0.0270993996833697
xorX,10,1,30,0.02,multi_mags,product,1.0,0.1,1.0,0.0087149497620202,0.0075793757385194,0.9999088342491076,0.999926143446538,0.999836554190972,0.768092399928044,0.0042240335399743,0.0256317965490343
xorX,10,1,30,0.02,multi_mags,product,1.0,0.1,1.0,0.0189899609417851,0.0113952384919304,0.9996081033268244,0.9998529841299284,0.9997801452834578,0.9791338423676164,0.0057707991183977,0.0044388778952084
xorX,10,1,30,0.02,multi_mags,product,1.0,0.1,1.0,0.0052968454004482,0.0064771500355556,0.9999645968145324,0.9999494192769032,0.9999105120832426,0.9811920603104608,0.0011707501368384,0.00393414231441
xorX,10,1,30,0.02,multi_mags,product,1.0,0.1,1.0,0.0099356990574952,0.008738577221661,0.9998732181277724,0.9998938951858972,0.999797718635536,0.9739123740990504,0.0071098703748299,0.0054298239007522
xorX,10,1,30,0.02,multi_mags,product,1.0,0.1,1.0,0.0059528695371446,0.0104316832952032,0.9999364701058032,0.999843848668505,0.9996843096916816,0.9760022445112504,0.0025760888458338,0.0060717700424271
xorX,10,1,31,0.02,fidelity,linear_scar,1.0,0.1,1.0,1.0810178774356417e-07,0.011192329758781,0.9999998918982124,0.988807670241219,0.9727080565321046,0.8414765280022252,3.6091124660552754,0.0255931366133959
xorX,10,1,31,0.02,fidelity,linear_scar,1.0,0.1,1.0,1.1878211725324661e-07,0.0110722605235786,0.9999998812178827,0.9889277394764212,0.972539813806392,0.8409784094939541,3.723008683082807,0.0256232479450111
xorX,10,1,31,0.02,fidelity,non_product,1.0,0.1,1.0,2.471697103656467e-07,4.784605596164226e-07,0.9999997528302896,0.9999995215394404,0.9999991158703884,0.9940452069725184,0.0001750746664686,0.0006482397452469
xorX,10,1,31,0.02,fidelity,non_product,1.0,0.1,1.0,1.364700502604066e-06,1.0467235342925818e-06,0.9999986352994974,0.9999989532764656,0.999998061910838,0.984470457581252,0.0001683288738082,0.0016118817846144
xorX,10,1,31,0.02,fidelity,product,1.0,0.1,1.0,0.0001392724955044,0.0001051486071967,0.9998607275044956,0.9998948513928032,0.99985141362302,0.9698869513820992,0.0064133385607148,0.0040307388373014
xorX,10,1,31,0.02,fidelity,product,1.0,0.1,1.0,5.298989858015801e-08,1.71298943252296e-07,0.9999999470101014,0.9999998287010567,0.9999999370464124,0.960916422036072,4.581383932859695e-06,0.0038761898889432
xorX,10,1,31,0.02,fidelity,product,1.0,0.1,1.0,5.457085117199778e-05,3.9875848853676565e-05,0.999945429148828,0.9999601241511464,0.9999504964328464,0.9341496625401442,0.0006663236165943,0.0072226773009762
xorX,10,1,31,0.02,fidelity,product,1.0,0.1,1.0,2.774984546705106e-06,2.957070457720868e-06,0.9999972250154532,0.9999970429295424,0.9999959067961116,0.955960440247706,0.0001899853144628,0.0045606865767058
xorX,10,1,31,0.02,fidelity,product,1.0,0.1,1.0,6.236626226563402e-07,8.536162240391221e-07,0.9999993763373772,0.999999146383776,0.999999005559432,0.9924671785906642,6.366443705921795e-05,0.0009197573496323
xorX,10,1,31,0.02,multi_mags,linear_scar,1.0,0.1,1.0,0.0058187916999106,0.8073166324822215,0.9964693627121856,0.2553872373261494,0.0607322438250805,0.3817338658215317,5160.003364510318,0.2055328770168474
xorX,10,1,31,0.02,multi_mags,linear_scar,1.0,0.1,1.0,0.0063933670603932,0.8083261911711512,0.995301713013186,0.2610086582485825,0.063439254637252,0.3842932947235793,5103.991598942662,0.2073134091229067
xorX,10,1,31,0.02,multi_mags,non_product,1.0,0.1,1.0,0.0004060944788898,0.0049441512960622,0.9999720551254576,0.999959912039068,0.9999236829790704,0.9728606750744488,0.0030714523538746,0.0037643003864632
xorX,10,1,31,0.02,multi_mags,non_product,1.0,0.1,1.0,0.0003415072523099,0.003476795399051,0.9999646792060732,0.9999778241672354,0.9999338456964978,0.972915316861058,0.0074980591449336,0.0039835573354909
xorX,10,1,31,0.02,multi_mags,product,1.0,0.1,1.0,0.0087413057996125,0.0075347019819233,0.999911995032102,0.9999310249970867,0.9998554780194712,0.767319183727795,0.0030492624639359,0.0255904704465294
xorX,10,1,31,0.02,multi_mags,product,1.0,0.1,1.0,0.0074491829942612,0.0079970232619398,0.9999317466910904,0.999923139877408,0.9998531552238868,0.7660698090549978,0.0019771132886445,0.0257458315694043
xorX,10,1,31,0.02,multi_mags,product,1.0,0.1,1.0,0.0052342745695127,0.0066766839872658,0.9999654211697654,0.9999422974930132,0.9998996360873558,0.9735373312415528,0.0046543307051245,0.0044007850002798
xorX,10,1,31,0.02,multi_mags,product,1.0,0.1,1.0,0.0110366323212918,0.0105871064164985,0.999864584090936,0.9998724679574784,0.999788338521722,0.9758701678706536,0.002319014110345,0.0047063069625612
xorX,10,1,31,0.02,multi_mags,product,1.0,0.1,1.0,0.0078499972154984,0.0068986516673406,0.9999057232459878,0.9999208070671408,0.999833661469482,0.9664178240292668,0.0013343009475133,0.006251805567919
xorX,10,1,31,0.02,multi_mags,product,1.0,0.1,1.0,0.0072033192950785,0.0073411054887135,0.9999185760768174,0.999918798655376,0.9998183246419452,0.9733372061137578,0.0018280008788616,0.0056389806315198
xorX,10,1,32,0.02,fidelity,linear_scar,1.0,0.1,1.0,1.0122238680576601e-07,0.0111567297789921,0.9999998987776132,0.9888432702210078,0.9722596667626184,0.8468213239310236,4.059120373391509,0.0248874050857129
xorX,10,1,32,0.02,fidelity,linear_scar,1.0,0.1,1.0,2.555353883160194e-06,0.0108722076791942,0.9999974446461168,0.9891277923208056,0.97269921968983,0.8665721699673623,3.920116271422344,0.0227336821012901
xorX,10,1,32,0.02,fidelity,non_product,1.0,0.1,1.0,1.915325137158419e-06,9.972164499716385e-07,0.9999980846748628,0.99999900278355,0.9999971330416306,0.9846647171611912,0.0001906795152874,0.0016537175719115
xorX,10,1,32,0.02,fidelity,non_product,1.0,0.1,1.0,2.637874285671416e-08,1.769437697474175e-07,0.9999999736212573,0.9999998230562304,0.9999999401857208,0.985837252275688,3.4837917002380607e-06,0.0014312926605888
xorX,10,1,32,0.02,fidelity,product,1.0,0.1,1.0,1.3554027411544214e-07,2.269589758352453e-07,0.999999864459726,0.9999997730410242,0.9999998630204,0.9698185971213966,1.7112888168703837e-05,0.0030137838162237
xorX,10,1,32,0.02,fidelity,product,1.0,0.1,1.0,7.06627734925469e-06,7.155954281579113e-06,0.9999929337226507,0.9999928440457184,0.999988553541329,0.964788563403251,0.0007102173431764,0.0037413712164702
xorX,10,1,32,0.02,fidelity,product,1.0,0.1,1.0,8.921086991353634e-08,2.427387024717121e-07,0.99999991078913,0.9999997572612976,0.9999997550352046,0.949919688105294,1.2998274676753608e-05,0.0049944639113404
xorX,10,1,32,0.02,fidelity,product,1.0,0.1,1.0,6.364390039426127e-07,7.393119521026392e-07,0.999999363560996,0.999999260688048,0.9999990490805464,0.954144792398494,9.4847712252637e-05,0.0046139908192848
xorX,10,1,32,0.02,fidelity,product,1.0,0.1,1.0,8.835143016083791e-07,1.1293305692827715e-06,0.9999991164856984,0.9999988706694308,0.999998411422278,0.9877274806357904,0.0001748748974378,0.0013456997845485
xorX,10,1,32,0.02,fidelity,product,1.0,0.1,1.0,3.2338293043387984e-08,1.867567283042604e-07,0.999999967661707,0.9999998132432716,0.9999998814974368,0.990010680385502,7.960857170010969e-06,0.0010481842739695
xorX,10,1,32,0.02,multi_mags,linear_scar,1.0,0.1,1.0,0.0041847321211943,0.80924698923543,0.9959878707588704,0.2559634189508221,0.0613993009347571,0.3825667694921424,5128.147492058304,0.2017551467961423
xorX,10,1,32,0.02,multi_mags,linear_scar,1.0,0.1,1.0,0.004392398233805,0.7991527924794933,0.9961049721146216,0.2768548720943801,0.064665526723841,0.3852010519831128,5075.895668714556,0.200348680508266
xorX,10,1,32,0.02,multi_mags,non_product,1.0,0.1,1.0,0.0003769618471211,0.0044651320896508,0.9999586858885858,0.9999711413135578,0.9999327177168224,0.9677204219046176,0.0017148465249095,0.0040760588966453
xorX,10,1,32,0.02,multi_mags,non_product,1.0,0.1,1.0,0.0003412819106624,0.0047509610730725,0.9999702159321906,0.9999671746025004,0.9999215544683078,0.9704921796303356,0.0023599370541147,0.0042767547171464
xorX,10,1,32,0.02,multi_mags,product,1.0,0.1,1.0,0.0066457136673824,0.0093561817771567,0.9999443638058596,0.999893788695726,0.999773191655804,0.7678082430274343,0.0040595445405301,0.0257279550988458
xorX,10,1,32,0.02,multi_mags,product,1.0,0.1,1.0,0.0082683822819691,0.0074218348182549,0.9999152464873904,0.9999306484967804,0.9998810646159568,0.7678605344621958,0.0013417263841568,0.0254385694145555
xorX,10,1,32,0.02,multi_mags,product,1.0,0.1,1.0,0.0070700476556801,0.0075555462979466,0.9999427042236544,0.999932968488872,0.999889886992916,0.9775882410385536,0.0039795462855128,0.0039517743587154
xorX,10,1,32,0.02,multi_mags,product,1.0,0.1,1.0,0.0100946576042966,0.0088547847918147,0.999885722153624,0.9999089171086868,0.9998601092131016,0.9736247499701955,0.0014685013817003,0.0045724318685451
xorX,10,1,32,0.02,multi_mags,product,1.0,0.1,1.0,0.0087932389950259,0.0079003910934378,0.9998923980777136,0.9999060226780508,0.9998163226874544,0.9779143135146664,0.0020079035172915,0.0051674713118426
xorX,10,1,32,0.02,multi_mags,product,1.0,0.1,1.0,0.0082493510031203,0.007295211672695,0.9999044877639468,0.9999222006354472,0.999815204246446,0.9764470736598516,0.0018110244677576,0.0052439137544298
xorX,10,1,33,0.02,fidelity,linear_scar,1.0,0.1,1.0,0.0002277627901917,0.0120703817566301,0.9997722372098082,0.98792961824337,0.970183091025511,0.863741084756817,4.958092735243116,0.0243606332630506
xorX,10,1,33,0.02,fidelity,linear_scar,1.0,0.1,1.0,6.933678641452001e-05,0.0116063233707889,0.9999306632135856,0.9883936766292112,0.97251582602465,0.8635842647384566,4.262996031835705,0.0233460523012015
xorX,10,1,33,0.02,fidelity,non_product,1.0,0.1,1.0,1.45214471192201e-06,1.502238698658509e-06,0.999998547855288,0.9999984977613012,0.9999964950293204,0.9936129521283208,0.0004740454158531,0.0007124576909622
xorX,10,1,33,0.02,fidelity,non_product,1.0,0.1,1.0,8.987113795932977e-06,9.652929292447432e-06,0.999991012886204,0.9999903470707076,0.9999766264845652,0.9898785313027588,0.0009137199094445,0.0010858348653144
xorX,10,1,33,0.02,fidelity,product,1.0,0.1,1.0,4.914977237646667e-06,9.32781121443238e-06,0.9999950850227624,0.9999906721887856,0.9999863157718178,0.9652673731812548,0.000545534900713,0.0037706089864117
xorX,10,1,33,0.02,fidelity,product,1.0,0.1,1.0,5.260744437707299e-05,5.26515140364392e-05,0.9999473925556228,0.9999473484859636,0.9999211841968084,0.9617605870495534,0.0018782919245988,0.0042943322113693
xorX,10,1,33,0.02,fidelity,product,1.0,0.1,1.0,1.2228187573626317e-07,2.124445600548697e-07,0.9999998777181244,0.99999978755544,0.9999998124809264,0.9573840178024094,6.519920342965011e-06,0.0042597937913115
xorX,10,1,33,0.02,fidelity,product,1.0,0.1,1.0,9.765774885417412e-05,8.245484825841753e-05,0.9999023422511458,0.9999175451517416,0.9998932599084692,0.9559736715307748,0.0020643399026885,0.005190464619733
xorX,10,1,33,0.02,fidelity,product,1.0,0.1,1.0,7.114930381535434e-05,7.860681854110485e-05,0.9999288506961846,0.9999213931814588,0.99987737987377,0.9815082928327744,0.0043640244432378,0.0025768455885373
xorX,10,1,33,0.02,fidelity,product,1.0,0.1,1.0,2.2871919827749387e-05,1.90187230801886e-05,0.9999771280801724,0.9999809812769198,0.99997383005572,0.9969644559230546,0.0010781556466071,0.0007730409567093
xorX,10,1,33,0.02,multi_mags,linear_scar,1.0,0.1,1.0,0.0139655606090213,0.8014881081556819,0.9962821792476898,0.2606078852855836,0.0620654228222999,0.3828550476199668,5114.831282842811,0.2052483477400204
xorX,10,1,33,0.02,multi_mags,linear_scar,1.0,0.1,1.0,0.0037694715850891,0.8246961450872745,0.9966401704828448,0.2413586682897399,0.0622242140827874,0.383342266364856,5110.07488916909,0.2070191054499955
xorX,10,1,33,0.02,multi_mags,non_product,1.0,0.1,1.0,0.0004319211586444,0.0063514720294251,0.9999596651796891,0.9999344046668296,0.9998578665045872,0.9758103279099878,0.009447416460222,0.0035716852987105
xorX,10,1,33,0.02,multi_mags,non_product,1.0,0.1,1.0,0.0003752173773281,0.0039476808843103,0.9999579083284108,0.9999764434507982,0.9999416805651652,0.9707852117489032,0.0016794322011719,0.0040270150264154
xorX,10,1,33,0.02,multi_mags,product,1.0,0.1,1.0,0.0077035472022646,0.0089157821500503,0.999926193023791,0.9999025590735682,0.9998443841391542,0.7688997041185458,0.0034603939331767,0.0254648034881391
xorX,10,1,33,0.02,multi_mags,product,1.0,0.1,1.0,0.0129953896196298,0.0116260090543622,0.9998017318274518,0.9998359136782684,0.9997616983780432,0.771452149083238,0.0035543956691453,0.0253822312549294
xorX,10,1,33,0.02,multi_mags,product,1.0,0.1,1.0,0.0091486305376053,0.0110381929849106,0.999899632115668,0.9998571113730932,0.99973131470946,0.9714887812845744,0.0083666976550626,0.0053598454730919
xorX,10,1,33,0.02,multi_mags,product,1.0,0.1,1.0,0.0080761754125668,0.0069123228903594,0.9999265856596298,0.9999435092983656,0.9999095047213544,0.9757104984472074,0.0018848482655654,0.0039027229843484
xorX,10,1,33,0.02,multi_mags,product,1.0,0.1,1.0,0.0090774943218447,0.0113991463901752,0.9998674432218028,0.9998021664830048,0.999612889206868,0.9764338516104448,0.0059646648479647,0.0056219277080229
xorX,10,1,33,0.02,multi_mags,product,1.0,0.1,1.0,0.0084743644509805,0.0083836633328297,0.999899739197747,0.9998983837007298,0.9998040238154888,0.976654714383896,0.0025329820706416,0.005330691894651
xorX,10,1,34,0.02,fidelity,linear_scar,1.0,0.1,1.0,1.0170295627887073e-07,0.0106400665322782,0.9999998982970436,0.9893599334677218,0.97404799850794,0.8648002916606892,3.158457106007565,0.0228623662596146
xorX,10,1,34,0.02,fidelity,linear_scar,1.0,0.1,1.0,4.275534171149786e-07,0.0105460701724144,0.9999995724465828,0.9894539298275856,0.974282380282276,0.866136078426464,3.013229488143861,0.0226738315486808
xorX,10,1,34,0.02,fidelity,non_product,1.0,0.1,1.0,7.753364006379827e-08,2.010531806595495e-07,0.99999992246636,0.9999997989468192,0.9999998958182272,0.985196898318903,1.328305475951372e-05,0.0014991987479441
xorX,10,1,34,0.02,fidelity,non_product,1.0,0.1,1.0,1.0525778358028148e-05,3.1785610516976703e-06,0.999989474221642,0.9999968214389484,0.9999922508773728,0.9896995666787264,0.0004397839798976,0.0012192258091434
xorX,10,1,34,0.02,fidelity,product,1.0,0.1,1.0,1.406130206715872e-06,1.5802098033423917e-06,0.9999985938697932,0.9999984197901968,0.999997653451388,0.9583085547154836,0.000261018768128,0.0042112672218309
xorX,10,1,34,0.02,fidelity,product,1.0,0.1,1.0,1.1448929860824464e-06,1.1833564093066684e-06,0.999998855107014,0.9999988166435908,0.9999984403701369,0.9522259552642074,0.0002264004126,0.004809668331125
xorX,10,1,34,0.02,fidelity,product,1.0,0.1,1.0,3.3805530819108753e-08,1.881993972885354e-07,0.9999999661944692,0.9999998118006028,0.9999998830690506,0.9529087227482022,6.472583354066339e-06,0.0046760371122635
xorX,10,1,34,0.02,fidelity,product,1.0,0.1,1.0,1.704193143270416e-06,7.899101234221106e-07,0.9999982958068568,0.9999992100898766,0.9999989146816778,0.962573381479598,0.0002412217205996,0.0037718364794548
xorX,10,1,34,0.02,fidelity,product,1.0,0.1,1.0,2.243397245749179e-08,1.7695262044536977e-07,0.9999999775660277,0.9999998230473796,0.9999999152386716,0.9889172380772272,6.886807752411198e-06,0.0011494278778621
xorX,10,1,34,0.02,fidelity,product,1.0,0.1,1.0,6.849910005879424e-08,2.2327568183211365e-07,0.9999999315009,0.9999997767243182,0.999999829719412,0.9922845195829884,1.5257202896720212e-05,0.0008387010626507
xorX,10,1,34,0.02,multi_mags,linear_scar,1.0,0.1,1.0,0.0055507696887197,0.8024697166437004,0.9961540235253272,0.2611464199376319,0.0591995280673728,0.3807834810631554,5154.098550527777,0.2112748646761166
xorX,10,1,34,0.02,multi_mags,linear_scar,1.0,0.1,1.0,0.004345166647466,0.8030632960445312,0.9975350896170506,0.2513526375409558,0.0645180915434902,0.3849955070829456,5072.638264800926,0.2122035594372865
xorX,10,1,34,0.02,multi_mags,non_product,1.0,0.1,1.0,0.0004840901518998,0.0038426328624874,0.9999497289223296,0.9999709221038368,0.9999264391913508,0.9756940384969124,0.0014354040154586,0.003434992685035
xorX,10,1,34,0.02,multi_mags,non_product,1.0,0.1,1.0,0.0004153743447,0.006254673753483,0.9999546495560996,0.9999502777042136,0.9998724215298854,0.9666826374821104,0.002907871662016,0.0048728490454338
xorX,10,1,34,0.02,multi_mags,product,1.0,0.1,1.0,0.0070879418531319,0.0064799931725592,0.999939638862185,0.9999487911036952,0.9999088407543114,0.7729265691839965,0.0013956601841849,0.0246689839235952
