time_interval,sample_num,evol_num,train_set_type,loss,gate_fidelity,length,spectrum_diff,train_loss,test_loss,train_fidelity,test_fidelity,entangle_dim,H_diff
0.1,1.0,4.0,product,fidelity,0.994069504128796,10,0.0086747136373121,4.161683837211605e-06,0.0017333697814834,0.9999958383161628,0.9982666302185166,1.0,
0.1,2.0,4.0,product,fidelity,0.9996860912599266,10,0.0042621394097163,4.055145650383452e-06,6.394513912022504e-05,0.9999959448543496,0.9999360548608798,1.0,
0.1,1.0,5.0,product,fidelity,0.9962193065018528,10,0.0084506763619791,0.0016764338192231,0.0013620351802577,0.9983235661807768,0.9986379648197422,1.0,
0.1,2.0,5.0,product,fidelity,0.9998634176598048,10,0.0089292044748174,8.51653415123721e-07,3.773502667037132e-05,0.9999991483465848,0.9999622649733296,1.0,
0.1,1.0,6.0,product,fidelity,0.9985474823844128,10,0.0058855807527326,1.18801876380914e-06,0.0003144837751918,0.9999988119812362,0.9996855162248082,1.0,
0.1,2.0,6.0,product,fidelity,0.999934487439712,10,0.0085838080762974,1.1952989003694016e-05,1.9217804277937844e-05,0.9999880470109964,0.999980782195722,1.0,
0.1,1.0,7.0,product,fidelity,0.9994840986028324,10,0.0084434347426899,1.193896570994557e-05,0.0001428646530823,0.99998806103429,0.9998571353469176,1.0,
0.1,2.0,7.0,product,fidelity,0.9999416441954452,10,0.0084352817389785,2.1008321661852847e-05,2.886095646059683e-05,0.999978991678338,0.9999711390435394,1.0,
0.1,1.0,8.0,product,fidelity,0.9991983520061232,10,0.0143576046621753,4.658671162172112e-07,0.0002803561763126,0.9999995341328838,0.9997196438236874,1.0,
0.1,2.0,8.0,product,fidelity,0.9999729092955508,10,0.0122961463170486,5.07566836782658e-07,8.656074803936598e-06,0.9999994924331632,0.999991343925196,1.0,
0.12,1.0,2.0,product,fidelity,0.9805365029072578,10,0.0150440722912969,1.221338808843342e-05,0.0056705063826196,0.9999877866119116,0.9943294936173804,1.0,
0.12,2.0,2.0,product,fidelity,0.9904879072334524,10,0.0080589516619563,4.03860859916616e-05,0.0021459734635215,0.9999596139140084,0.9978540265364784,1.0,
0.12,1.0,3.0,product,fidelity,0.9711550732818416,10,0.0250647209208417,0.0001205424301327,0.0123951369490143,0.9998794575698672,0.9876048630509856,1.0,
0.12,2.0,3.0,product,fidelity,0.9988625551851652,10,0.0041665416848697,0.0001314995181118,0.0002836025345538,0.999868500481888,0.9997163974654462,1.0,
0.12,1.0,4.0,product,fidelity,0.994566956909745,10,0.0296848137825407,6.44749531464317e-06,0.001496433322603,0.9999935525046854,0.9985035666773968,1.0,
0.12,2.0,4.0,product,fidelity,0.9995476984457315,10,0.0038734581749842,2.4402284681812603e-06,0.0001331441340342,0.9999975597715318,0.9998668558659658,1.0,
0.12,1.0,5.0,product,fidelity,0.9973270976033032,10,0.0411893517264037,0.00015349137455,0.0007060481273677,0.99984650862545,0.9992939518726324,1.0,
0.12,2.0,5.0,product,fidelity,0.9998547339673612,10,0.0055130066267701,9.69901745695445e-07,3.3237050361623055e-05,0.9999990300982544,0.9999667629496384,1.0,
0.12,1.0,6.0,product,fidelity,0.9978947748273485,10,0.0427130041950344,7.592435936176756e-06,0.0004461742309026,0.9999924075640638,0.9995538257690972,1.0,
0.12,2.0,6.0,product,fidelity,0.9997677642741766,10,0.0053844767868453,3.543911048786708e-05,0.0001071871715139,0.999964560889512,0.999892812828486,1.0,
0.12,1.0,7.0,product,fidelity,0.9988583857015038,10,0.0422013308110465,2.190412508817907e-06,0.0003044108985459,0.9999978095874912,0.999695589101454,1.0,
0.12,2.0,7.0,product,fidelity,0.9999389945559752,10,0.0035828729615513,8.59689873067282e-07,1.3639505483831194e-05,0.9999991403101268,0.9999863604945162,1.0,
0.12,1.0,8.0,product,fidelity,0.999568215449787,10,0.0424697537121368,6.920228396545269e-06,0.0001297123161269,0.9999930797716036,0.9998702876838732,1.0,
0.12,2.0,8.0,product,fidelity,0.99996041484531,10,0.0025252666641986,8.005432590163508e-07,1.0140252490797865e-05,0.999999199456741,0.9999898597475092,1.0,
0.14,1.0,2.0,product,fidelity,0.9645202176522006,10,0.0154748316400993,2.438105907431876e-05,0.0143502730339097,0.9999756189409256,0.9856497269660902,1.0,
0.14,2.0,2.0,product,fidelity,0.9924174486342064,10,0.0074171816928284,0.0002403114916718,0.0017897896069131,0.9997596885083282,0.9982102103930868,1.0,
0.14,1.0,3.0,product,fidelity,0.9932754369635072,10,0.0087356280743876,7.204503441271548e-06,0.0018733052876729,0.9999927954965588,0.9981266947123272,1.0,
0.14,2.0,3.0,product,fidelity,0.9974679396334054,10,0.0063953587615697,0.0003094948511255,0.0007771562354016,0.9996905051488744,0.9992228437645984,1.0,
0.14,1.0,4.0,product,fidelity,0.9937042978709308,10,0.0074746911806477,2.0242125166158864e-05,0.0019806972349403,0.9999797578748338,0.9980193027650596,1.0,
0.14,2.0,4.0,product,fidelity,0.999404222169598,10,0.0049984070890195,2.97109863645062e-06,0.0001627614784208,0.9999970289013635,0.9998372385215792,1.0,
0.14,1.0,5.0,product,fidelity,0.9993574865851036,10,0.0029885654823834,9.423899441918238e-07,0.0001783919384414,0.9999990576100558,0.9998216080615584,1.0,
0.14,2.0,5.0,product,fidelity,0.999669190532742,10,0.0073984150846962,7.039177431167332e-06,0.0001012865495816,0.9999929608225688,0.9998987134504184,1.0,
0.14,1.0,6.0,product,fidelity,0.9989022309800876,10,0.0039953110052033,1.2816296630635549e-06,0.0002809684108748,0.9999987183703368,0.9997190315891252,1.0,
0.14,2.0,6.0,product,fidelity,0.9997892728473552,10,0.0018709036885811,3.153493195795498e-06,5.205098535576713e-05,0.9999968465068042,0.9999479490146442,1.0,
0.14,1.0,7.0,product,fidelity,0.9998444164490043,10,0.0021489006972169,9.189102140316764e-07,3.524452438052883e-05,0.999999081089786,0.9999647554756196,1.0,
0.14,2.0,7.0,product,fidelity,0.9993274105226706,10,0.0036800447750148,0.0008591344255322,0.0004556543906881,0.9991408655744678,0.9995443456093118,1.0,
0.14,1.0,8.0,product,fidelity,0.9998645537800956,10,0.0020105005849844,9.663410951432638e-07,3.84257636819596e-05,0.9999990336589047,0.999961574236318,1.0,
0.14,2.0,8.0,product,fidelity,0.9998839932157588,10,0.0021373914110575,1.716120908601404e-06,2.631710838985057e-05,0.9999982838790914,0.99997368289161,1.0,
0.16,1.0,2.0,product,fidelity,0.975494829066344,10,0.0103138831297441,0.0001188081141272,0.0084158969350894,0.9998811918858728,0.9915841030649104,1.0,
0.16,2.0,2.0,product,fidelity,0.9941426529160244,10,0.0064196591742565,1.246525482723193e-05,0.0012253744894928,0.9999875347451728,0.9987746255105072,1.0,
0.16,1.0,3.0,product,fidelity,0.9559069958387462,10,0.0167390492804825,2.128318200189661e-05,0.0143340165823711,0.999978716817998,0.9856659834176288,1.0,
0.16,2.0,3.0,product,fidelity,0.9992102289409852,10,0.0036451115733858,8.546222573402318e-06,0.0001829154957263,0.9999914537774266,0.9998170845042736,1.0,
0.16,1.0,4.0,product,fidelity,0.992756360287749,10,0.0103338913517339,1.475744108014876e-05,0.0021169148756501,0.99998524255892,0.99788308512435,1.0,
0.16,2.0,4.0,product,fidelity,0.9995449118878912,10,0.0024685170464762,4.1960479030489495e-05,0.0001754416594619,0.9999580395209696,0.999824558340538,1.0,
0.16,1.0,5.0,product,fidelity,0.9979933911965366,10,0.0116335414941522,7.543183268676756e-06,0.0005488235899179,0.9999924568167312,0.999451176410082,1.0,
0.16,2.0,5.0,product,fidelity,0.9998872159332686,10,0.0019024980308303,1.4166219938882564e-05,2.95349673453682e-05,0.9999858337800612,0.9999704650326546,1.0,
0.16,1.0,6.0,product,fidelity,0.9995395292061802,10,0.0127520017378516,1.3840189367897435e-06,9.919338804942336e-05,0.9999986159810632,0.9999008066119506,1.0,
0.16,2.0,6.0,product,fidelity,0.9999118436291264,10,0.0040232250775399,2.4345109392864828e-06,2.6863556664369348e-05,0.9999975654890608,0.9999731364433356,1.0,
0.16,1.0,7.0,product,fidelity,0.9995956146218486,10,0.0087450427537711,5.9330675781232856e-06,8.260086412159584e-05,0.999994066932422,0.9999173991358784,1.0,
0.16,2.0,7.0,product,fidelity,0.9999539154034872,10,0.009204491238257,9.350646352768166e-07,1.1451665486106322e-05,0.9999990649353648,0.999988548334514,1.0,
0.16,1.0,8.0,product,fidelity,0.999731237592172,10,0.0064389247361396,7.72816569205581e-06,8.772972889969921e-05,0.999992271834308,0.9999122702711004,1.0,
0.16,2.0,8.0,product,fidelity,0.9999647983705174,10,0.0106150945400116,1.12544605235243e-06,6.343527424457207e-06,0.9999988745539476,0.9999936564725757,1.0,
0.18,1.0,2.0,product,fidelity,0.977638479175618,10,0.0063994641738712,0.0004362054550361,0.0058309353409787,0.9995637945449638,0.9941690646590212,1.0,
0.18,2.0,2.0,product,fidelity,0.9950357668500184,10,0.0055721686662349,0.0001357272596645,0.0013374727313214,0.9998642727403354,0.9986625272686784,1.0,
0.18,1.0,3.0,product,fidelity,0.994792784705342,10,0.0060866534499571,8.343793613529993e-05,0.0013650568684023,0.9999165620638648,0.9986349431315976,1.0,
0.18,2.0,3.0,product,fidelity,0.9979176799628112,10,0.0111092320886475,4.779697633550128e-05,0.0004720606378495,0.9999522030236644,0.9995279393621505,1.0,
0.18,1.0,4.0,product,fidelity,0.9968146459936468,10,0.0047845792106503,1.0048757130953769e-05,0.0009500800656777,0.999989951242869,0.9990499199343222,1.0,
0.18,2.0,4.0,product,fidelity,0.999562786594497,10,0.0090578834445996,1.3418422966315902e-05,0.0001090636115915,0.9999865815770336,0.9998909363884084,1.0,
0.18,1.0,5.0,product,fidelity,0.9992210683803748,10,0.0190011101153762,1.997288235688899e-06,0.0002203469655277,0.9999980027117644,0.9997796530344722,1.0,
0.18,2.0,5.0,product,fidelity,0.9995923048668498,10,0.0018986181456454,6.673452970884508e-05,0.0001321135115159,0.9999332654702912,0.999867886488484,1.0,
0.18,1.0,6.0,product,fidelity,0.9996382474501868,10,0.002512940627398,2.696896272857962e-06,9.216928870181552e-05,0.9999973031037273,0.9999078307112982,1.0,
0.18,2.0,6.0,product,fidelity,0.9998261025299688,10,0.0184046378547148,7.052814629593396e-05,6.102014670683609e-05,0.999929471853704,0.9999389798532932,1.0,
0.18,1.0,7.0,product,fidelity,0.9997845672004548,10,0.0019107183527247,3.3223978074259364e-06,6.226962206890008e-05,0.9999966776021926,0.9999377303779312,1.0,
0.18,2.0,7.0,product,fidelity,0.999922937633248,10,0.0204015554124581,3.294015945232154e-06,1.715945872504676e-05,0.9999967059840548,0.999982840541275,1.0,
0.18,1.0,8.0,product,fidelity,0.999694184303694,10,0.0032798972273924,8.906820218479439e-06,0.0001111675642111,0.9999910931797816,0.9998888324357889,1.0,
0.18,2.0,8.0,product,fidelity,0.999945245944766,10,0.0239282153926068,2.372172807962869e-06,1.679566403589572e-05,0.999997627827192,0.999983204335964,1.0,
0.2,1.0,2.0,product,fidelity,0.9587317146938396,10,0.0108122128004949,1.9647208505002567e-05,0.0120403178220753,0.999980352791495,0.9879596821779246,1.0,
0.2,2.0,2.0,product,fidelity,0.9953883094919782,10,0.0043984687443828,1.9248194454979384e-05,0.0012552459640358,0.999980751805545,0.9987447540359642,1.0,
