model_name,length,evol_num,sample_num,time_interval,loss_type,data_type,J,delta,lambda,train_loss,test_loss,train_fide,test_fide,gate_fidelity,similarity,spectrum_diff,H_diff
xorX,10,1,1,0.2,fidelity,product,1.0,0.01,1.0,5.56043323626243e-05,0.4037322619771497,0.9999443956676374,0.5962677380228503,0.1182898554925518,0.4265847773124973,3.0547119485424856,0.0669168364709955
xorX,10,1,1,0.2,fidelity,product,1.0,0.01,1.0,8.04997597116941e-05,0.5485721003822288,0.9999195002402884,0.4514278996177712,0.0643455054893631,0.3793598552178756,8.045777928258888,0.1015120866674112
xorX,10,1,1,0.2,fidelity,xorX,1.0,0.01,1.0,7.713076443949252e-05,0.3226226813664297,0.9999228692355604,0.6773773186335703,0.3514624308221843,0.5485066482033079,22.0926722412688,0.0106587503054235
xorX,10,1,1,0.2,fidelity,xorX,1.0,0.01,1.0,0.0001297609145121,0.3255836407965931,0.999870239085488,0.6744163592034069,0.3500265371198018,0.5462413229181905,21.613000410421204,0.0107514123016429
xorX,10,1,1,0.2,multi_mags,product,1.0,0.01,1.0,0.0200485440000068,0.459139299174539,0.5174138464181111,0.4687030743871678,0.1300142517451117,0.4340412578477349,0.0176654499029645,0.0267820955648552
xorX,10,1,1,0.2,multi_mags,product,1.0,0.01,1.0,0.0223648381846334,0.4581650390952158,0.6660683336511997,0.5099245523578951,0.1618689769437396,0.4421648486110284,0.3473324137670455,0.0438903154443576
xorX,10,1,1,0.2,multi_mags,xorX,1.0,0.01,1.0,0.0115767386510652,0.8383678728581077,0.0938042644528621,0.0749604032414748,0.0017166654726549,0.3025877758099219,14.40499634580522,0.0178576445272117
xorX,10,1,1,0.2,multi_mags,xorX,1.0,0.01,1.0,0.0042194191284601,0.8316629654158008,0.593241230518127,0.0744178315349968,0.0033751557329748,0.3104212538687222,13.94694242176496,0.0173862884386327
xorX,10,1,2,0.2,fidelity,product,1.0,0.01,1.0,2.6981452806884576e-05,0.2803587135246685,0.9999730185471932,0.7196412864753314,0.223650641400314,0.4775660455806672,4.392853750052898,0.0594241176273968
xorX,10,1,2,0.2,fidelity,product,1.0,0.01,1.0,3.305164802913652e-05,0.3148777167505144,0.9999669483519708,0.6851222832494855,0.0875550784317021,0.4011207083098006,7.11332527953184,0.0789191164110294
xorX,10,1,2,0.2,fidelity,xorX,1.0,0.01,1.0,0.0007397391896191,0.3238280658010757,0.9992602608103808,0.6761719341989243,0.3516015856027681,0.5481947877426321,20.113064692929544,0.0107025600608756
xorX,10,1,2,0.2,fidelity,xorX,1.0,0.01,1.0,0.0007397391896191,0.3254121632793054,0.9992602608103808,0.6745878367206946,0.3516015856027681,0.5481947877426321,20.113064692929544,0.0107025600608756
xorX,10,1,2,0.2,multi_mags,product,1.0,0.01,1.0,0.0183391991803508,0.5275278215617071,0.7555470806863962,0.430851028224702,0.0583454089814897,0.3804166583628583,3.940754088501361,0.105379453277429
xorX,10,1,2,0.2,multi_mags,product,1.0,0.01,1.0,0.0162271599823185,0.5148545323737037,0.6432485108060813,0.4335928814467165,0.0862314061180566,0.4025625836300448,1.815953640096979,0.068803464531132
xorX,10,1,2,0.2,multi_mags,xorX,1.0,0.01,1.0,0.0036812854483613,0.7914707835431998,0.0671741875778592,0.0910103713022695,0.0013512236893288,0.2994649914493812,16.03070788164451,0.016654574212941
xorX,10,1,2,0.2,multi_mags,xorX,1.0,0.01,1.0,0.0036812854483613,0.8011694227509935,0.0671741875778592,0.0774778520643243,0.0013512236893288,0.2994649914493812,16.03070788164451,0.016654574212941
xorX,10,1,3,0.2,fidelity,product,1.0,0.01,1.0,1.9058865611709663e-05,0.0349470170721485,0.9999809411343884,0.9650529829278516,0.8175408328280666,0.7341517010979814,0.0246896672493036,0.0102861719562414
xorX,10,1,3,0.2,fidelity,product,1.0,0.01,1.0,1.7166053220218913e-05,0.0028351910578383,0.9999828339467798,0.9971648089421616,0.980762951293327,0.8765988853125355,0.0079366126922526,0.0038628659239193
xorX,10,1,3,0.2,fidelity,xorX,1.0,0.01,1.0,2.718848391536355e-06,0.3206845530801923,0.9999972811516084,0.6793154469198077,0.3481326988078273,0.5469091154819347,19.532248656388884,0.0107255720143185
xorX,10,1,3,0.2,fidelity,xorX,1.0,0.01,1.0,2.718848391536355e-06,0.3256961564194418,0.9999972811516084,0.6743038435805582,0.3481326988078273,0.5469091154819347,19.532248656388884,0.0107255720143185
xorX,10,1,3,0.2,multi_mags,product,1.0,0.01,1.0,0.01505119092127,0.4357391107346769,0.6976206200995946,0.5384520547782115,0.0917266743636323,0.4067973284914734,4.190190883534673,0.0995365207643461
