length,time_interval,evol_num,sample_num,train_set_type,entangle_dim,loss,gate_fidelity,spectrum_diff,H_diff,train_loss,test_loss,train_fidelity,test_fidelity
10,0.02,1.0,1.0,Z2,1.0,fidelity,0.95526398939287,0.2885605034841303,0.0295359451725899,3.2516633829970927e-10,0.0183275068342393,0.9999999996748336,0.9816724931657608
10,0.02,2.0,1.0,Z2,1.0,fidelity,0.9401440926769032,0.3472411993685733,0.0293479033057064,1.1874548011547859e-09,0.0299460210532666,0.9999999988125452,0.9700539789467334
10,0.02,3.0,1.0,Z2,1.0,fidelity,0.951610405323069,0.318689434281533,0.0280736523627273,1.4908212442321656e-09,0.0216061174929552,0.9999999985091788,0.9783938825070448
10,0.02,4.0,1.0,Z2,1.0,fidelity,0.9466969536564468,0.3373782046921196,0.0277181926436536,1.436966767798253e-09,0.0238289610067548,0.9999999985630332,0.9761710389932452
10,0.02,4.0,2.0,Z2,1.0,fidelity,0.904707692216723,0.4515414136682105,0.0332066800443436,1.5700151179132151e-09,0.0372389746566043,0.9999999984299848,0.9627610253433956
10,0.02,5.0,1.0,Z2,1.0,fidelity,0.9295311267570968,0.3944494227666274,0.0312951590231899,1.6674895908508347e-09,0.030795358344732,0.9999999983325104,0.969204641655268
10,0.02,6.0,1.0,Z2,1.0,fidelity,0.9048007572369648,0.4665428476661905,0.0353582667906413,2.7479003517072442e-09,0.0428084614987107,0.9999999972520996,0.9571915385012892
10,0.02,7.0,1.0,Z2,1.0,fidelity,0.9205009106397762,0.4093476602988193,0.0299504072418774,8.43974368169853e-09,0.0330497904943387,0.9999999915602564,0.9669502095056612
10,0.02,8.0,1.0,Z2,1.0,fidelity,0.8479727781994854,0.5989399691321863,0.0426658309021951,1.930179780451624e-07,0.0692218717741148,0.999999806982022,0.9307781282258852
10,0.02,8.0,2.0,Z2,1.0,fidelity,0.8787419750697365,0.5201937629355159,0.0350226876349344,4.358858163300283e-09,0.0528080748638475,0.9999999956411418,0.9471919251361524
10,0.02,9.0,1.0,Z2,1.0,fidelity,0.8462122167008945,0.6004693709477229,0.0434062565312117,6.571687083400945e-09,0.0726412068384734,0.9999999934283128,0.9273587931615266
10,0.02,10.0,1.0,Z2,1.0,fidelity,0.8006435911489291,0.6973898893752194,0.0487867806912869,3.1845490466864135e-08,0.0849594892332311,0.9999999681545096,0.9150405107667688
10,0.02,10.0,2.0,Z2,1.0,fidelity,0.8741302436980307,0.5314780427959221,0.0368116389485322,7.4477746192513905e-09,0.0532177934225163,0.9999999925522254,0.9467822065774836
10,0.02,20.0,1.0,Z2,1.0,fidelity,0.9277617018663916,0.3945314031380004,0.0257094586249712,6.705450961153049e-08,0.0313490125232623,0.9999999329454904,0.9686509874767376
10,0.02,30.0,1.0,Z2,1.0,fidelity,0.8954641553240037,0.4818477868361262,0.0282376133480153,1.0333368372084097e-07,0.0494323935624865,0.9999998966663164,0.9505676064375136
10,0.02,40.0,1.0,Z2,1.0,fidelity,0.8600549187963173,0.5802988387385031,0.0274297008707055,9.700222258768321e-08,0.0615684500571258,0.9999999029977774,0.938431549942874
10,0.02,50.0,1.0,Z2,1.0,fidelity,0.8747165883999277,0.5553354642741478,0.0269272378993138,1.0694694196899945e-07,0.058022976982952,0.999999893053058,0.941977023017048
10,0.02,60.0,1.0,Z2,1.0,fidelity,0.832738391500027,0.6583300536477168,0.0312596407143214,0.0001038288630734,0.0729633543421328,0.9998961711369264,0.9270366456578673
10,0.02,70.0,1.0,Z2,1.0,fidelity,0.8506650411299909,0.6127630968928747,0.027348305179998,7.565683934895874e-08,0.0678306430692914,0.9999999243431608,0.9321693569307086
10,0.02,90.0,1.0,Z2,1.0,fidelity,0.8355412864331311,0.6421296269875029,0.0279115335486487,2.1932221405673857e-07,0.0724198483093436,0.999999780677786,0.9275801516906564
10,0.02,90.0,2.0,Z2,1.0,fidelity,0.8576676823774507,0.6056561427422609,0.0267199424606876,1.487149971990398e-05,0.0606453363592026,0.99998512850028,0.9393546636407972
10,0.02,100.0,1.0,Z2,1.0,fidelity,0.827725504253131,0.6609193762924979,0.0284882608404829,9.057765650632987e-06,0.0779530823540614,0.9999909422343494,0.9220469176459386
10,0.02,100.0,2.0,Z2,1.0,fidelity,0.8442389327969362,0.6404015247770372,0.0272408759557856,4.024430289018e-08,0.0668480366068495,0.9999999597556972,0.9331519633931504
10,0.04,1.0,1.0,Z2,1.0,fidelity,0.9576413650312918,0.1172063130251504,0.0152640939481243,2.5188817698307275e-10,0.0182124910840215,0.9999999997481118,0.9817875089159784
10,0.04,1.0,2.0,Z2,1.0,fidelity,0.940275905189924,0.1554970547507766,0.0166830802368983,1.9046808574785248e-10,0.0261384688940901,0.999999999809532,0.97386153110591
10,0.04,2.0,1.0,Z2,1.0,fidelity,0.9325631082508494,0.1633993233183226,0.0141976305350488,3.251545255267274e-09,0.0303961119064356,0.9999999967484547,0.9696038880935643
10,0.04,2.0,2.0,Z2,1.0,fidelity,0.9339259442002528,0.1614395274819765,0.0130217667520228,1.718160502761634e-09,0.0303811874869496,0.9999999982818396,0.9696188125130504
10,0.04,3.0,1.0,Z2,1.0,fidelity,0.9014757025382948,0.2087925447576774,0.015868150911296,6.098816340838198e-09,0.046642226833369,0.9999999939011835,0.953357773166631
10,0.04,3.0,2.0,Z2,1.0,fidelity,0.924011734787549,0.1755481794781852,0.0139846212870717,4.839907298048729e-06,0.0355187011905898,0.999995160092702,0.96448129880941
