9.784648e-04	1
9.796653e-04	2
1.018346e-03	3
1.006258e-03	4
1.473121e-03	5
1.092507e-02	6
4.064862e-03	7
5.866270e-02	8
1.233754e-01	9
7.862714e-02	10
2.216846e-01	20
2.464164e-01	30
2.170006e-01	40
2.400027e-01	50
2.120384e-01	60
2.016434e-01	70
2.245803e-01	80
2.243831e-01	90
2.190059e-01	100
---
9.775633e-04	1
9.781812e-04	2
9.897915e-04	3
1.115071e-03	4
1.021186e-03	5
5.618941e-03	6
4.108374e-02	7
1.149435e-01	8
3.266949e-02	9
7.648046e-02	10
4.702739e-01	20
8.318155e-01	30
8.611292e-01	40
8.743146e-01	50
9.313134e-01	60
8.671255e-01	70
8.659037e-01	80
8.294666e-01	90
9.248736e-01	100
