2.927244e-01	1
2.938593e-01	2
2.908423e-01	3
2.798189e-01	4
3.328056e-01	5
2.638449e-01	6
4.044236e-01	7
2.774995e-01	8
2.342328e-01	9
1.806126e-01	10
3.593999e-01	20
2.896352e-01	30
2.992612e-01	40
4.280073e-01	50
1.700275e-01	60
4.170431e-01	70
4.350378e-01	80
1.978351e-01	90
3.623289e-01	100
---
2.928682e-01	1
2.906222e-01	2
2.971114e-01	3
2.738942e-01	4
2.573464e-01	5
3.713681e-01	6
3.050282e-01	7
3.333756e-01	8
3.301744e-01	9
3.515418e-01	10
2.278787e-01	20
1.022840e-01	30
3.405363e-02	40
4.501137e-02	50
3.676916e-01	60
7.186391e-01	70
7.554014e-02	80
9.626224e-03	90
1.053193e-01	100
