2.922457e-01	10
2.935357e-01	20
2.965729e-01	30
2.969843e-01	40
2.885571e-01	50
2.886445e-01	60
2.798457e-01	70
2.819282e-01	80
2.871258e-01	90
2.790859e-01	100
---
2.922496e-01	10
2.941360e-01	20
2.878860e-01	30
2.953341e-01	40
2.981564e-01	50
2.899947e-01	60
2.773087e-01	70
2.875927e-01	80
2.772745e-01	90
2.687417e-01	100
