9.941639e-04	1
9.760025e-04	2
9.779921e-04	3
9.793378e-04	4
9.766681e-04	5
1.117288e-03	6
1.274958e-03	7
9.782893e-04	8
1.208546e-03	9
1.054025e-03	10
2.326428e-03	20
9.780902e-04	30
8.564038e-03	40
3.398249e-03	50
3.550201e-01	60
9.768446e-04	70
1.618785e-03	80
1.081974e-03	90
4.605658e-01	100
---
9.776074e-04	1
9.824484e-04	2
9.820562e-04	3
9.757484e-04	4
9.791418e-04	5
1.034367e-03	6
9.823842e-04	7
1.007595e-03	8
1.185393e-03	9
1.569530e-03	10
3.961762e-03	20
4.390566e-03	30
1.011623e-03	40
1.257374e-03	50
9.757860e-04	60
9.355435e-03	70
2.388389e-03	80
1.314930e-03	90
7.091652e-03	100
