9.764539e-04	1
9.769015e-04	2
1.005897e-03	3
2.366086e-03	4
8.207417e-03	5
8.546179e-03	6
2.511991e-02	7
3.760425e-02	8
2.318415e-01	9
4.189304e-01	10
8.735153e-01	20
9.183322e-01	30
9.554700e-01	40
9.520556e-01	50
9.692160e-01	60
9.588346e-01	70
9.328811e-01	80
9.677174e-01	90
9.726504e-01	100
---
8.742248e-02	1
1.908518e-01	2
2.502976e-01	3
5.650409e-01	4
8.765991e-01	5
9.690067e-01	6
9.968021e-01	7
9.966926e-01	8
9.991505e-01	9
9.995471e-01	10
9.996558e-01	20
9.997177e-01	30
9.997839e-01	40
9.998026e-01	50
9.997308e-01	60
9.975250e-01	70
9.998052e-01	80
9.998221e-01	90
9.998632e-01	100
