2.933953e-01	1
2.937532e-01	2
2.933424e-01	3
2.926189e-01	4
2.932775e-01	5
2.933010e-01	6
2.941892e-01	7
2.898515e-01	8
2.965965e-01	9
2.908006e-01	10
2.917394e-01	20
2.936665e-01	30
3.410506e-01	40
2.807190e-01	50
2.927574e-01	60
3.804535e-01	70
3.091049e-01	80
3.386283e-01	90
2.933765e-01	100
---
2.925901e-01	1
2.938704e-01	2
2.925496e-01	3
2.929790e-01	4
2.935414e-01	5
2.966725e-01	6
2.985780e-01	7
2.930851e-01	8
2.920073e-01	9
3.036179e-01	10
2.928438e-01	20
2.956554e-01	30
2.899822e-01	40
2.810881e-01	50
3.894480e-01	60
2.928907e-01	70
2.963195e-01	80
2.620438e-01	90
3.000007e-01	100
